ID,Still Exists,In English,Sarcasm,Additional Comments,Antisemitism Rating,Disagree With,Sentiment Rating,Calling Out,Is About the Holocaust,IHRA Section
1123924052236734464,True,True,False,No comments.,1,False,3,False,False,13
1122261905974988800,True,True,False,No comments.,1,False,4,True,False,13
1154432190572388354,True,True,False,No comments.,1,False,3,False,False,13
1177123461627617280,True,True,False,No comments.,1,False,3,False,False,13
1195759376121946113,True,True,False,No comments.,1,False,4,True,False,13
1104671900737908737,True,True,False,No comments.,1,False,4,True,False,13
1153098075189194754,True,True,False,No comments.,1,False,3,False,False,13
1175433676366258177,True,True,False,No comments.,1,False,3,False,True,13
1099186614700433409,True,True,False,No comments.,1,False,3,False,False,13
1134079765785206786,False,True,False,No comments.,3,False,3,False,False,13
1136342842777972736,True,True,False,No comments.,1,False,4,True,False,13
1169750965274185728,True,True,False,No comments.,1,False,4,False,False,13
1095195520124026880,True,True,True,No comments.,1,False,4,True,False,13
1154126425420718080,True,True,False,No comments.,5,False,2,False,False,7
1118657880838819840,True,True,False,No comments.,4,False,2,False,False,2
1164286090863210497,True,True,False,No comments.,1,False,3,True,False,13
1152298710468108289,False,True,False,No comments.,3,False,3,False,False,13
1168869725662863360,True,True,True,No comments.,1,False,4,True,False,13
1141028281749139457,True,True,False,No comments.,1,False,4,True,True,13
1107156797687775232,True,True,False,No comments.,1,False,4,False,False,13
1199204156931788800,True,True,False,No comments.,1,False,3,False,False,13
1116543687444406272,True,True,False,bible verse,1,False,2,False,False,13
1101488615253786624,True,True,False,No comments.,1,False,4,True,True,13
1121874377631465474,True,True,False,No comments.,1,False,4,True,False,13
1114201210960085002,True,True,False,No comments.,1,False,4,False,False,13
1133045257074085892,True,True,False,No comments.,1,False,4,False,False,13
1171163784762839042,True,True,False,No comments.,1,False,3,False,True,13
1203412394405441536,True,True,False,No comments.,1,False,4,True,False,13
1211490408754270210,True,True,False,No comments.,1,False,3,False,False,13
1198532531840339968,True,True,False,No comments.,1,False,3,False,False,13
1211651910824071168,True,True,False,No comments.,1,False,3,False,False,13
1162591320231370752,True,True,False,No comments.,1,False,4,False,False,13
1134453573490827266,True,True,False,No comments.,1,False,3,False,False,13
1162510741368295424,True,True,False,No comments.,1,False,3,False,False,13
1114419851211071488,True,True,False,No comments.,1,False,3,False,True,13
1141163626063114243,True,True,False,No comments.,1,False,4,True,False,13
1109574009891508229,True,True,False,No comments.,1,False,3,False,False,13
1103013290916175874,True,True,False,No comments.,1,False,3,False,False,13
1105296964852183040,False,True,False,No comments.,3,False,3,False,False,13
1150219639667867648,True,True,False,No comments.,1,False,3,False,True,13
1103883379542388737,True,True,False,No comments.,1,False,4,True,False,13
1095785077391249408,True,True,False,No comments.,1,False,3,True,False,13
1109819656871788544,True,True,False,No comments.,1,False,3,False,False,13
1172917021417381888,True,True,False,No comments.,2,False,3,False,False,13
1102935266350624774,True,True,False,No comments.,1,False,4,False,False,13
1106730423219048448,True,True,False,No comments.,1,False,5,False,False,13
1181306226245799937,True,True,False,No comments.,1,False,4,False,False,13
1123014488888893440,True,True,False,No comments.,1,False,3,False,False,13
1081763723373617157,True,True,False,No comments.,4,False,2,False,False,7
1164193099779891200,True,True,False,No comments.,1,False,4,True,False,13
1206277216029593600,True,True,False,No comments.,1,False,4,True,False,13
1207386475219898370,False,True,False,No comments.,3,False,3,False,False,13
1089578514100170754,True,True,False,No comments.,1,False,4,False,True,13
1094821769876246528,True,True,False,No comments.,1,False,3,False,True,13
1159298349519912961,True,True,False,No comments.,2,False,3,False,False,13
1115335060490719236,False,True,False,No comments.,3,False,3,False,False,13
1158903057364729857,True,True,False,No comments.,1,False,4,True,False,13
1095906680750129153,True,True,False,No comments.,1,False,4,False,False,13
1160115561537265665,True,True,False,bible verse,1,False,3,False,False,13
1211183459105796098,True,True,False,No comments.,1,False,4,False,False,13
1128090029128069120,True,True,False,No comments.,1,False,4,True,True,13
1153153181636972547,True,True,False,No comments.,1,False,4,True,False,13
1088892205983547395,True,True,False,No comments.,1,False,4,True,False,13
1130055181050286080,True,True,False,No comments.,1,False,4,False,False,13
1150897330163523586,True,True,False,No comments.,1,False,4,False,False,13
1149146861279830017,True,True,False,No comments.,1,False,4,True,False,13
1132866415701221382,True,True,False,No comments.,1,False,4,False,False,13
1122623198477078528,True,True,False,No comments.,1,False,3,False,False,13
1168344673871704068,True,True,False,bible verse,1,False,3,False,False,13
1144305213026603008,True,True,False,No comments.,1,False,4,False,False,13
1082091752759140352,True,True,False,No comments.,1,False,4,False,False,13
1122341117704462341,True,True,False,No comments.,1,False,4,True,False,13
1211647321412395010,True,True,False,No comments.,1,False,4,True,False,13
1080531697861443584,True,True,False,No comments.,1,False,3,True,False,13
1151948266306756610,True,True,False,No comments.,1,False,3,False,False,13
1164668176002617346,True,True,False,No comments.,1,False,3,False,False,13
1096258989279580160,True,True,False,No comments.,1,False,3,True,False,13
1126312595097567233,True,True,False,No comments.,1,False,5,True,False,13
1137034719952949250,True,True,False,No comments.,1,False,4,False,False,13
1115005220868636672,True,True,False,No comments.,1,False,3,True,False,13
1152716635947487232,True,True,False,No comments.,1,False,3,True,False,13
1115655427310665728,True,True,False,No comments.,1,False,3,True,False,13
1211615451832311811,True,True,False,No comments.,1,False,4,True,False,13
1151885162155839488,True,True,False,No comments.,1,False,3,True,True,13
1164258401750093824,True,True,False,No comments.,1,False,3,True,False,13
1204837217941803008,True,True,False,No comments.,1,False,3,False,False,13
1206959864569839616,True,True,False,No comments.,1,False,3,False,False,13
1122478510927437824,True,True,False,news report,1,False,3,False,False,13
1120062305784487936,True,True,False,No comments.,1,False,3,True,False,13
1105675318763929602,True,True,False,No comments.,4,False,3,False,False,7
1118499690545385472,True,True,False,No comments.,1,False,3,False,False,13
1122339095978446848,True,True,False,No comments.,1,False,4,False,False,13
1117449688498749441,True,True,False,No comments.,1,False,4,True,False,13
1165100473256423424,True,True,False,No comments.,1,False,3,False,False,13
1192249138957582338,True,True,False,No comments.,1,False,4,False,False,13
1153455691186806784,False,True,False,No comments.,3,False,3,False,False,13
1211167587653976065,True,True,False,No comments.,1,False,3,False,False,13
1151935163699486720,True,True,False,No comments.,1,False,4,True,False,13
1174847277023682561,True,True,False,No comments.,1,False,4,True,False,13
1128866430458519553,True,True,False,No comments.,1,False,3,False,False,13
1163257477217095681,True,True,False,No comments.,1,False,3,False,False,13
1185168969126338560,True,True,False,No comments.,1,False,3,False,False,13
1107436008075862017,True,True,False,No comments.,1,False,3,False,False,13
1164352611673239552,True,True,False,No comments.,1,False,3,False,False,13
1117816998359126016,True,True,False,exploratory news piece,1,False,3,False,False,13
1164638888855592972,True,True,False,No comments.,1,False,3,False,False,13
1189863919218778113,True,True,False,No comments.,1,False,3,False,False,13
1204829229441077249,True,True,False,No comments.,1,False,4,False,False,13
1129779819389038593,True,True,False,No comments.,1,False,3,False,False,13
1136541416228773888,True,True,False,No comments.,4,False,2,False,False,2
1164315016918720517,True,True,False,No comments.,1,False,3,True,False,13
1122704349023567872,True,True,False,No comments.,1,False,3,False,False,13
1115403363506696192,True,True,False,No comments.,1,False,3,False,False,13
1200389771308281861,True,True,False,No comments.,1,False,4,True,True,13
1112044226781634560,True,True,False,No comments.,1,False,3,False,False,13
1104309827428335621,True,True,False,No comments.,1,False,3,False,False,13
1092541071207419905,True,True,False,No comments.,1,False,3,False,False,13
1199717417674514433,True,True,False,No comments.,1,False,4,True,False,13
1163782729478967306,True,True,False,No comments.,1,False,3,True,False,13
1189904784758722560,True,True,False,No comments.,1,False,4,True,False,13
1134227130995417093,True,True,False,No comments.,1,False,3,False,True,13
1079901168845971456,True,True,False,No comments.,1,False,3,False,False,13
1181929594192109569,True,True,False,No comments.,1,False,4,False,False,13
1114339583569874945,True,True,False,No comments.,1,False,4,True,False,13
1211640552237752320,True,True,False,No comments.,1,False,3,False,False,13
1163201329763946497,True,True,False,No comments.,1,False,4,True,False,13
1088260816850374658,True,True,False,No comments.,1,False,4,True,False,13
1211508998333063169,True,True,False,No comments.,1,False,3,False,False,13
1131132689258618880,True,True,False,No comments.,1,False,3,False,False,13
1094397220344885248,True,True,False,No comments.,1,False,3,False,False,13
1196612220504772608,True,True,False,No comments.,1,False,3,False,False,13
1127933363241848838,True,True,False,No comments.,1,False,3,False,False,13
1164145662184701954,True,True,False,No comments.,1,False,3,False,False,13
1098592062054649856,True,True,False,No comments.,1,False,3,False,False,13
1115980629747724289,True,True,False,No comments.,1,False,3,False,False,13
1085296318040473600,True,True,False,No comments.,1,False,3,False,False,13
1211327069138886656,True,True,False,No comments.,1,False,2,False,False,13
1164284202172346368,True,True,False,No comments.,5,False,2,False,False,7
1197614730463965184,True,True,False,No comments.,1,False,3,False,False,13
1132105619295657987,False,True,False,No comments.,3,False,3,False,False,13
1085269959306108929,True,True,False,No comments.,1,False,3,False,False,13
1119188060971896832,False,True,False,No comments.,3,False,3,False,False,13
1204216282687651840,True,True,False,No comments.,1,False,3,False,False,13
1119798717266243585,True,True,False,No comments.,2,False,3,False,False,13
1162335888392753158,True,True,False,No comments.,1,False,3,False,False,13
1105462655798730752,True,True,False,No comments.,1,False,3,False,False,13
1186165748986601473,True,True,False,No comments.,1,False,3,False,False,13
1161339770192011269,True,True,False,No comments.,1,False,3,False,False,13
1208220007928401920,True,True,False,No comments.,1,False,4,False,True,13
1204358735143063552,True,True,False,No comments.,1,False,3,True,False,13
1105487412279558144,True,True,False,No comments.,1,False,3,False,False,13
1150843445088542720,True,True,False,No comments.,1,False,4,False,False,13
1123336099290537984,True,True,False,No comments.,1,False,3,True,False,13
1080642192899739648,False,True,False,No comments.,3,False,3,False,False,13
1158878168758964224,False,True,False,No comments.,3,False,3,False,False,13
1117625101011177472,True,True,False,No comments.,1,False,4,False,False,13
1099028885386289152,True,True,False,No comments.,1,False,3,False,False,13
1088148252925542401,False,True,False,No comments.,3,False,3,False,False,13
1206260240406196226,True,True,False,No comments.,1,False,3,False,False,13
1132269877115461633,True,True,False,No comments.,1,False,3,False,False,13
1163954324340465664,True,True,False,No comments.,1,False,3,True,False,13
1211295653353213952,True,True,False,No comments.,1,False,4,True,False,13
1105907103963582465,True,True,False,No comments.,1,False,3,False,False,13
1122995661887213568,True,True,False,No comments.,1,False,3,False,False,13
1101810794021285889,True,True,False,No comments.,1,False,5,False,False,13
1109712351480213504,True,True,False,No comments.,1,False,4,False,False,13
1145079528534003714,True,True,False,No comments.,1,False,3,False,False,13
1205066074657607682,True,True,False,No comments.,1,False,4,True,False,13
1150806878886088704,True,True,False,No comments.,1,False,4,False,False,13
1163623840850726913,True,True,False,No comments.,1,False,4,True,False,13
1211337190824910848,True,True,False,No comments.,1,False,4,True,False,13
1106777005993783296,True,True,False,No comments.,1,False,5,False,False,13
1200369835798155264,False,True,False,No comments.,3,False,3,False,False,13
1205034823737335810,True,True,False,No comments.,1,False,3,False,True,13
1204921130856931329,True,True,False,No comments.,1,False,3,True,False,13
1160936165660405760,True,True,False,No comments.,1,False,3,True,False,13
1158615219863769088,True,True,True,No comments.,1,False,3,False,False,13
1149462566537744384,True,True,False,No comments.,4,False,3,False,False,4
1127921208429883393,True,True,False,No comments.,1,False,4,True,False,13
1186334068079763458,True,True,False,No comments.,1,False,3,True,False,13
1107350561937076224,True,True,False,No comments.,1,False,5,False,False,13
1163969551350095872,False,True,False,No comments.,3,False,3,False,False,13
1141308781680312320,True,True,False,No comments.,1,False,4,True,False,13
1199967883499122689,True,True,False,No comments.,1,False,3,False,False,13
1095149714209554437,True,True,False,No comments.,1,False,3,False,False,13
1154438465280516096,True,True,False,No comments.,1,False,3,False,False,13
1095524733272100864,True,True,False,No comments.,1,False,3,False,False,13
1211688458307219457,True,True,False,No comments.,1,False,3,False,False,13
1164247393354887169,True,True,False,No comments.,1,False,3,False,False,13
1104701713028603905,False,True,False,No comments.,3,False,3,False,False,13
1115803767285243904,True,True,False,No comments.,1,False,3,False,False,13
1192445985223593984,False,True,False,No comments.,3,False,3,False,False,13
1115654528492158977,True,True,False,No comments.,1,False,3,True,False,13
1209476574074068992,False,True,False,No comments.,3,False,3,False,False,13
1194417930102083584,True,True,False,No comments.,4,False,2,False,False,3
1211348965054205954,True,True,False,No comments.,1,False,4,False,False,13
1151473911902724096,True,True,False,No comments.,1,False,3,False,False,13
1173368342792605697,True,True,False,No comments.,1,False,3,False,False,13
1180211152627871750,True,True,False,No comments.,1,False,3,True,False,13
1095278350082412545,True,True,False,No comments.,1,False,3,False,False,13
1204934057294872576,True,True,False,No comments.,1,False,3,False,False,13
1158090597170855936,True,True,False,No comments.,1,False,3,False,False,13
1093658778745163776,True,True,False,No comments.,1,False,3,False,False,13
1111016223825977344,True,True,False,No comments.,1,False,3,False,False,13
1128344656859865094,True,True,False,No comments.,1,False,3,False,False,13
1134287283190812673,False,True,False,No comments.,3,False,3,False,False,13
1201319688350916608,False,True,False,No comments.,3,False,3,False,False,13
1115609269838024704,True,True,False,No comments.,1,False,3,True,False,13
1141172931554398208,True,True,False,No comments.,1,False,3,True,True,13
1127035014896586753,False,True,False,No comments.,3,False,3,False,False,13
1103830431496056832,True,True,False,No comments.,4,False,3,False,False,1
1191760648524488704,True,True,False,No comments.,1,False,3,False,True,13
1151353776273526784,True,True,False,No comments.,1,False,3,False,False,13
1205379375362924545,True,True,False,No comments.,1,False,3,True,False,13
1105201481953751040,False,True,False,No comments.,3,False,3,False,False,13
1195762038422810624,True,True,False,No comments.,1,False,3,False,False,13
1139289474737684480,True,True,False,No comments.,1,False,3,False,False,13
1197913137992884224,True,True,False,No comments.,4,False,3,False,False,2
1178431710331052035,False,True,False,No comments.,3,False,3,False,False,13
1131674070712496131,True,True,False,No comments.,1,False,3,False,False,13
1150895713267662849,True,True,False,No comments.,1,False,3,False,False,13
1144291211609628672,True,True,False,No comments.,1,False,3,False,False,13
1203971516519632896,True,True,False,No comments.,1,False,3,False,False,13
1211426841568972801,True,True,False,No comments.,1,False,4,True,False,13
1163221795874336768,True,True,False,No comments.,1,False,4,False,False,13
1110867670411431936,True,True,False,No comments.,1,False,3,False,False,13
1206751182041079809,True,True,False,No comments.,1,False,4,False,False,13
1122468867811549185,True,True,False,No comments.,1,False,3,False,False,13
1107414947871551488,True,True,False,No comments.,1,False,5,False,False,13
1170893162350407680,True,True,False,No comments.,2,False,3,False,False,13
1197536092733489152,True,True,False,No comments.,1,False,3,False,False,13
1121385238742085632,True,True,False,No comments.,1,False,3,False,False,13
1174080679887421445,True,True,False,No comments.,5,False,3,False,False,7
1129852499593256960,True,True,False,No comments.,1,False,5,False,False,13
1113629003020107776,True,True,False,No comments.,1,False,3,False,False,13
1104554226603212803,True,True,False,No comments.,1,False,3,False,False,13
1183345742640889861,True,True,False,No comments.,5,False,3,False,False,4
1152138293842022401,True,True,False,No comments.,4,False,3,False,False,4
1151886301186023424,True,True,False,No comments.,1,False,3,False,False,13
1114975597690798082,True,True,False,No comments.,1,False,3,True,False,13
1145481402412163072,True,True,False,No comments.,1,False,4,False,False,13
1115734938337390592,True,True,False,No comments.,1,False,3,True,False,13
1193178453283131393,True,True,False,No comments.,1,False,4,False,True,13
1190777143355162625,True,True,False,No comments.,1,False,4,False,False,13
1187403288007888898,True,True,False,No comments.,1,False,3,False,False,13
1191826133634945027,True,True,False,No comments.,1,False,3,False,False,13
1117112152048001025,True,True,False,No comments.,1,False,3,False,False,13
1099540651291668480,True,True,False,Quoting from the Quaran and seems to be pointing out the hatred,2,False,3,False,False,13
1156083408788971520,True,True,False,No comments.,1,False,4,False,False,13
1188478288110350338,True,True,False,No comments.,1,False,3,False,False,13
1116481816762945542,True,True,False,No comments.,1,False,3,False,False,13
1092346537030676480,True,True,False,No comments.,1,False,3,False,False,13
1110656355503915008,True,True,False,News report,1,False,3,False,False,13
1204899645526118400,False,True,False,No comments.,3,False,3,False,False,13
1127238088592429056,True,True,False,No comments.,5,False,2,False,False,4
1203495121947369478,True,True,False,No comments.,1,False,3,False,False,13
1172178139629477888,True,True,False,No comments.,1,False,3,False,False,13
1103770597648199698,False,True,False,No comments.,3,False,3,False,False,13
1162158344330723333,True,True,False,No comments.,1,False,3,True,False,13
1197366682680991744,True,True,False,No comments.,1,False,3,False,False,13
1196878272765865986,True,True,False,No comments.,1,False,3,True,False,13
1120619200282677248,True,True,False,No comments.,1,False,4,False,False,13
1191082518486892545,True,True,False,No comments.,2,False,3,False,False,13
1150966219006205952,True,True,False,No comments.,2,False,3,False,False,13
1158763341285908480,True,True,False,No comments.,1,False,3,True,False,13
1089515192671760384,False,True,False,No comments.,3,False,3,False,False,13
1116549646221029376,True,True,False,No comments.,1,False,3,False,False,13
1124445578266644492,False,True,False,No comments.,3,False,3,False,False,13
1181521826918338560,True,True,False,No comments.,1,False,4,False,False,13
1119972158019600385,True,True,False,No comments.,2,False,3,False,False,13
1165784068920942592,True,True,False,No comments.,1,False,3,True,False,13
1099284405321908224,False,True,False,No comments.,3,False,3,False,False,13
1204596435523702784,False,True,False,No comments.,3,False,3,False,False,13
1183192012591288320,True,True,False,No comments.,1,False,4,False,False,13
1084159569385963520,True,True,False,No comments.,5,False,3,False,False,1
1134971369949749248,True,True,False,No comments.,1,False,3,False,False,13
1164011582231326720,True,True,False,No comments.,1,False,3,True,False,13
1199941545371295744,True,True,False,No comments.,2,False,3,False,False,13
