ID,Sample ID,Still Exists,In English,Sarcasm,Additional Comments,User,Antisemitism Rating,Disagree With,Sentiment Rating,Calling Out,Calling Out Specific,Is About The Holocaust,IHRA Section
1279045977064833025,22,True,True,False,she mentions how someone said that BLM hates jews... hard to get an opinion on this because she just claims something she read and there is no evidence to back that up,Brittany3l,3,False,3,False,True,False,13
1270063227842461698,23,False,True,False,this tweet does not exist anymore,jlocklar,3,False,3,False,False,False,13
1298092209581899777,24,True,True,False,not sure about this tweet,RMCpost,3,False,3,False,False,True,13
1286321412974706688,25,True,True,False,i believe the tone of this tweet is very antisemitic,Skeletonbits,4,True,2,False,False,False,13
1278584820839448577,26,True,True,False,calling someone out for using the Holocaust as a joke,biy2c,1,True,4,True,True,False,13
1276908252274581506,27,True,True,False,Barnaby Raine is calling out Keir Stamer for comments he made which were antisemetic,earoy12,1,True,3,True,False,False,13
1270848577355616256,28,False,True,False,not available anymore,CyberK101,3,False,3,False,False,False,13
1277557030140641281,29,True,True,False,This tweet thread shows both sides to one opinion.,melaniekmelvin,3,False,3,False,False,False,13
1284502280817897473,30,True,True,False,"""I'd like to see fake blk jews fight fake blk Egyptians to death to see which one GOD FAVORS"" this just shows how antisemitic this is",LIGHTHOUSER5,5,False,3,False,False,False,1
1286786961542455298,31,True,True,False,This tweet is calling out how Twitter does not moderate antisemitic tweets,joseph_gellman,1,True,4,True,True,False,13
1268851181767454721,32,False,True,False,not available anymore,rat_59,3,False,3,False,False,False,13
1272921265586737152,33,True,True,False,"this tweet may allegedly be calling out someone named Blasio for 'hating jews."" not enough context to tell if this is truly antisemitic or if it is calling out antisemitism",RachGary01,3,False,3,False,True,False,13
1272897280853630979,34,True,True,False,this tweet could also be potentially calling out alleged antisemitism but there is not enough context,jtf18james,3,False,3,True,False,False,13
1281181027478597634,35,True,True,False,the tweet itself is not antisemitic because he is writing about antisemitism that Jews experienced at a human rights rally west of Toronto.,Ch_Rahul29,2,True,3,True,True,False,13
1291416524264222721,36,True,True,False,"I believe that this tweet and video represents the individuality in the Jewish community, and represents that every Jewish person is different and can have different beliefs while still being Jewish",AbsonJill,2,True,3,False,False,False,13
1287492121667211264,37,False,True,False,not available,katkin72,3,False,3,False,False,False,13
1266972453588340741,38,False,True,False,not available,waynepayn3,3,False,3,False,False,False,13
1256408042444390405,39,True,True,False,this tweet calls out liberals for using antisemitism terms and for not being educated on antisemetism,coopertrooper_,3,True,3,True,False,False,13
1280329149689630722,40,False,True,False,not available anymore,4NoARuin,3,False,3,False,False,False,13
1267810908815757314,41,True,True,False,I believe this tweet is more educative on 'what if' situations over palestine and israels relationship,jephillel,1,True,3,False,False,False,13
1280582887037898757,42,True,True,False,This tweet is calling out a man for using Hitler quotes to try to uplift the black community... person is calling out for his antisemitic words...,ForMedicare4all,5,True,2,True,True,False,13
1287619873015701504,43,True,True,False,this tweet is calling out someone's antisemitism comments by telling them comparing wearing masks in 2020 is not equivalent to jews having to wear a Star of David... disrespectful to compare the two,COLO_Native,1,True,4,True,True,True,13
1263521952364474368,44,True,False,False,"honestly, I don't even know what this tweet is saying or trying to say",VikasBh12390011,3,False,3,False,False,False,13
1260223455749955587,45,True,True,False,this tweet is an MPR news article written calling out the Anti-Semitic incidents that American Jews went through in 2019 were at a record high than any other year over the past 4 years,MPRnews,1,True,3,True,False,False,13
1266776541427630087,46,True,True,False,The sentiment from the original tweet indicates a negative sentiment toward Judaism/ Jews / Israel and the reply is calling out specific antisemitism that occurred at a rally,Caren329,2,True,2,True,True,False,13
1267122652939943937,47,True,True,False,No comments.,AGHamilton29,2,True,3,True,False,False,13
1290959910138609664,48,True,True,False,this shows positive sentiment towards jews because this tweet is educating others about what happened during a BBCnews between about a letter sent to china ambassador from board of deputies of british jews.,Busylunchwfrog,3,True,5,True,False,False,13
1272690549494091783,49,True,True,False,the original tweet shows antisemitism and gives off a negative tone which causes the reply to be calling out this alleged antisemitism,practicedclown,2,True,2,True,False,False,13
1270230159426310147,50,False,True,False,not available anymore,huntedviva,3,False,3,False,False,False,13
1273498575461285893,51,True,True,False,this tweet is calling out alleged antisemitism but i believe this the reply is also antisemetic,CoreDeplorable,4,False,2,True,False,False,13
1269813578653204481,52,True,True,False,not available,RealMexiNiggy,3,False,3,False,False,False,13
1288580413925896192,53,True,True,False,this response is very very antisemitic,dingos1946,5,False,2,False,False,False,0
1264018324335321090,54,True,True,False,this tweet is calling out the negative antisemitic sentiment that was experienced at a synagogue by jews.,DreamWeaver61,3,True,2,False,True,False,13
1287777993235079172,55,True,True,False,"this tweet is positive because she is standing in solidarity with travellers, gypsies, and roma.",DashDanger_,1,True,4,False,False,False,13
1297936963954188288,56,True,True,False,this tweet is calling out the antisemitic actions of one of Canada's foreign ministers.,Angus2442,2,True,3,True,False,False,13
1272251124435890176,57,True,True,False,this tweet is calling out the alleged antisemitism occurring in nigeria.,JoyOnyejekwe4,1,True,4,True,False,False,13
1287529991589318657,58,True,True,False,this Twitter interaction is a positive educative conversation about antisemitism,JustwritingOk,1,True,4,False,False,False,13
1277748745069887489,59,True,True,False,No comments.,ADUK2019,3,True,4,True,False,False,13
1268932963561025546,60,False,True,False,does not exist,ClubKma,3,False,3,False,False,False,13
1261266592907718656,61,True,True,False,this tweet quotes the bible which some could say is anti-semetic,dendanda_,5,False,2,False,False,False,1
1297289796851625984,62,True,True,False,this tweet calls out antisemitic words expressed by Trump Supporters which is good to bring awareness to antisemitic public gestures,catrinawilamina,2,True,4,True,False,False,13
1290701697011130369,63,True,True,False,not enough context from this tweet because the tweet it is replying to was deleted so it is hard to tell the tone of the tweet and the meaning behind it,littlestgremlin,3,False,3,False,False,False,13
1268677561892003841,64,False,True,False,does not exist,divr63,3,False,3,False,False,False,13
1264905733788717056,65,True,True,False,makes no sense,Siddhan54984897,3,False,3,False,False,False,13
1294634818374950912,66,True,True,False,"this tweet is anti-Semitic because the person responding to the bible tweet calls Jewish people ""dweeb jews""",Erica49364723,5,False,1,False,False,False,0
1262360164964937728,67,True,True,False,this tweet is educating the public about who actually created the idea of the Holocaust and why it was passed down to Hitler who accepted.,blackie_bea,2,True,4,False,False,False,13
1272910152350535692,68,True,True,False,this tweet is antisemetic because he is categorizing all the jews in NYC,sharonka3,5,False,2,False,False,False,3
1259405806287695873,69,True,True,False,the actions this tweet is talking about are extremely antisemitic,fxnkls,5,True,3,False,False,False,13
1266958865310105603,70,True,True,False,this tweet is horrible and should not have been tweeted by a public official,TamaleDude,5,False,1,False,False,False,13
1285018964561625090,71,True,True,False,commenting about all jews,gettheblackmind,5,False,3,False,False,False,3
1282062475995693056,72,True,True,False,i think this is antisemetic,objectsmith,5,True,2,False,False,False,13
1256578577367281666,73,False,True,False,does not exist,soccerdawgz,3,False,3,False,False,False,13
1281332591178678272,74,True,True,False,i think this person is genuinely confused so they are not being antisemectic,NikiMil85915241,3,False,3,False,False,False,13
1292935228491730945,75,True,True,False,this tweet is someone replying to someone's antisemitic tweet and clearly being frustrated by the stupidity,RavinderKITaylo,1,True,4,True,False,False,13
1269415974563913729,76,True,True,False,this is an educational and informative tweet,Cyberdogsc,2,True,3,False,False,False,13
1292094872443289600,77,False,True,False,No comments.,tamazightspirit,3,False,3,False,False,False,13
1296617917820350464,78,True,True,False,"I believe the original tweet may be antisemitic because the person responding calls her ""antisemite"" but this tweet and interaction could also be confusing to interpret",jsftennis,4,True,3,False,False,False,13
1276582982413946880,79,True,True,False,No comments.,Miso58956428,3,False,3,False,False,False,13
1274310552161079297,80,True,True,False,The guy who responded was stating how an elected individual is anti-Semitic and her views were mainstreaming Islamic/Marxist antisemitism in the USA.,TheantiantiZio1,1,True,4,True,True,False,13
1276288928455233543,81,True,True,True,Ethan is being sarcastic with his remarks about calling someone who is in power that's a little racist hitler.,EHourizadeh,3,True,2,False,False,False,13
1274411559654174726,82,True,True,False,No comments.,Ibutterfly34,3,False,3,False,False,False,13
1287845292117819399,83,False,False,False,NO TWEET.,CommissionerRe3,3,False,3,False,False,False,13
1266697691859349509,84,False,False,False,No TWEET,tweet4luke,3,False,3,False,False,False,13
1276952449727807495,85,True,True,False,Points out Jews are mad about a name change that relates to them.,rockwell_jb,3,False,2,True,True,False,2
1283582339935875072,86,True,True,False,The commenter responds to somebody who is arrogant about Jews and their power.,Who_Is_ThisDave,4,False,4,True,True,False,2
1284198606082203648,87,True,True,False,She points out she doesn't have a problem with Jews but those who feel entitled.,J_MacLugash,3,True,3,False,False,False,13
1272670038101766144,88,True,True,False,No comments.,HenrikTke,1,True,3,False,False,False,13
1272696663119986690,89,True,True,False,Pointing out facts of Jews are doing.,brianwinstead95,1,True,3,False,False,False,13
1299205259559088128,90,True,True,False,this tweet comes off as antisemitic because she is tweeting how angered she is that jews who support BLM are putting Jewish lives at risk,BobBrow80605623,4,True,2,False,False,False,13
1299495412294979587,91,False,True,False,No comments.,ManOwlBear,3,False,3,False,False,False,13
1267916279773626371,92,False,True,False,No comments.,Shaungillen6,3,False,3,False,False,False,13
1273059259002036224,93,True,True,False,this tweet is just making a comment about the jews being slaves,joewbell,1,True,4,False,False,False,13
1289353586472706049,94,True,True,False,hard to understand,yamanekofuku,3,False,3,False,False,False,13
1300232452829376514,95,True,True,False,man and wife wear nazi symbols... antisemetic,znounouSince95,2,True,4,True,False,False,13
1287630007313895426,96,True,True,False,responding to someone that is claiming that forcing americas to wear masks i like jews wearing star of david,PeterCorless,1,True,3,True,False,False,13
1285759589741481984,97,False,True,False,No comments.,GearHeadAnikiV2,3,False,3,False,False,False,13
1274144776661561344,98,False,True,False,No comments.,BlakeFlayton,3,False,3,False,False,False,13
1274962235719397376,99,True,True,False,this tweet is just informative news,DiscoverThee,2,False,3,False,False,False,13
1272781749207076864,100,True,True,False,Jews are sticking up for what is theirs.,ronny_willborn,1,True,4,False,False,False,13
1283922621722234881,101,True,True,True,I am not sure if he portraying sarcasm or not.,SydniElon,3,False,3,False,False,False,13
1283401552032456705,102,True,True,False,Informing someone about antsemitism.,thaatDogFather,1,True,3,False,False,False,13
1258481236986802176,103,True,True,False,Tweet posting about facts of hungarian Jews being exterminated.,erbacher5,3,True,3,True,True,True,13
1265628129692876802,104,False,False,False,doesn't exist.,Jay_Ghouligan,3,False,3,False,False,False,13
1274189315648651264,105,True,True,False,No comments.,S3vD3v,2,True,3,False,False,False,13
1283472208824864768,106,True,True,False,No comments.,Melrpell,3,False,3,False,False,False,13
1283425542604304385,107,False,False,False,Tweet doesn't exist,kreitzer0,3,False,3,False,False,False,13
1286752764845006859,108,False,True,False,Tweet is unactive.,TzedekiYah,3,False,3,False,False,False,13
1268162373036236811,109,True,True,False,"Lee, the guy who is quoting the tweet is describing how NYPD is used to bully Jews and praise the terrorists of the society.",RickLeppert,3,True,4,True,True,False,13
1283422598613868546,110,True,True,False,This tweet is about a person calling out others for being racist towards Jews.,kennywolf9,1,True,4,True,True,False,13
1284036410681569281,111,False,False,False,TWEET NOT ACTIVE,acnhjakie,3,False,3,False,False,False,13
1285988030826917891,112,False,False,False,Tweet not active.,reallybigperson,3,False,3,False,False,False,13
1263188022868111363,113,False,False,False,Tweet not active.,DanicaTeeple,3,False,3,False,False,False,13
1271647814901043200,114,False,False,False,Tweet is not active.,FBoombalatty,3,False,3,False,False,False,13
1288378572281970688,115,True,True,False,This news article is pointing out an individual who is claiming that it is wrong for others to blame Jews for the corona virus.,LehiRed,1,True,4,True,True,False,13
1273487134750584832,116,True,True,True,Jackie is making a claim how nazis are mobbing london is tries to call out jewish leaders who are silent to make a certain statement. Gnasher who is a jew feels like she is being antisemitic about doing so.,GnasherJew,2,False,4,True,True,True,6
1274382276730802176,117,True,True,True,No comments.,smellyhorsegirl,3,False,3,True,True,False,2
1297860677680472064,118,True,True,False,Nicole is describing how Jews were still targeted regardless of their economic advantage.,whatsthatsophie,3,False,4,True,True,False,2
1287465890057986053,119,True,True,False,Mary is calling out antisemitism by a popular influencer and is mad about how his post haven't been taking down.,Pablo45911752,2,True,4,True,True,False,13
1269405537898319872,120,False,False,False,Tweet doesn't exist.,JonathanNightf2,3,False,3,False,False,False,13
1271071458379419653,121,True,True,False,Rabbi is explaining to someone about how Jews were going to stand up for themselves.,JUNIUS_64,1,True,5,True,True,True,13
1297653199596208128,122,False,False,False,Tweet doesn't exist.,A_Rosie_Life,3,False,3,False,False,False,13
1284607661477105666,123,True,True,False,No comments.,Eyal89856202,1,True,3,False,False,False,13
1272299066999832579,124,True,True,False,No comments.,TheMogs,1,True,5,True,True,True,13
1285935083577171969,125,True,True,False,Kashmiri is pointing out a cycle of persecution.,ankitbhadu7,3,True,3,True,True,True,13
1259638637123317763,126,True,True,True,Rok is a Jew and is just making jokes.,JahFurry,3,False,3,False,False,False,13
1271516804125462535,127,True,True,True,No comments.,Nathan33405347,4,False,2,False,False,False,2
1299418763083894790,128,True,True,False,No comments.,bcoop_az,1,True,3,False,False,False,13
1272230064424456197,129,True,True,False,Calling out wrongful Jewish crimes.,flawsey_,1,False,4,True,True,False,0
1272687612646486016,130,True,True,False,No comments.,CherylN70711732,1,True,4,True,True,True,13
1293042902562754560,131,True,True,True,Shlmo is calling out BS from people on the right wing side stating how they want to root for Jews when they think its neccesary.,davidgraeber,2,False,4,True,True,False,0
1272754588987375616,132,True,True,False,Article points out how a governor was selective locking down places that Jews were at.,denisejeffcoat9,2,False,3,True,True,False,0
1283420036321992704,133,True,True,True,Steppen automatically referenced Jews when the original tweet he was quoting was only stating white people. He had an agenda for Jews.,steppen_Wolfe,5,False,1,False,False,False,0
1267843454509486080,134,False,False,False,Tweet doesn't exist.,dklompsma,3,False,3,False,False,False,13
1281759425359798272,135,False,False,False,Tweet doesn't exist.,searchfeast,3,False,3,False,False,False,13
1296471957060411394,136,True,True,True,I am not sure if Ann is being sarcastic about how obama referenced these people.,dorregaray_pepe,3,True,3,False,False,False,13
1270552582709293056,137,True,True,True,The tweet seems to be very sarcastic towards Jews and she makes stereotypical remarks about celeb Jews.,Dirtymax388,4,False,2,False,False,False,2
1298658674664243200,138,True,True,False,Sara wants an individual to talk about Jews being blamed for covid.,MRDIRK49,2,True,3,True,True,False,13
1288520959666814982,139,True,True,False,No comments.,bamnana2020,2,True,4,True,True,False,13
1287441670028562432,140,False,False,False,Tweet doesn't exist.,terikaysmith56,3,False,3,False,False,False,13
1264036904271577088,141,True,True,False,I don't see hate.,srk1959,3,True,4,False,False,False,13
1284926254093864960,142,True,True,False,The person quoting the tweet was stating how a muslim law required jews and christans to step aside when muslims would pass through.,EPICFEMINIST69,1,False,3,True,True,False,0
1289309545437618177,143,False,False,False,Tweet doesn't exist.,Racharley77,3,False,3,False,False,False,13
1291493853825052675,144,False,False,False,doesn't exist.,GodSaid640x480,3,False,3,False,False,False,13
1296085058508468225,145,True,True,False,"Mohammed tweet seems to point out that the 2 state solution doesn't want Jews to expand their ""territory.'' In this case this seems wrong.",moam95,4,False,2,True,True,False,0
1295983459672834051,146,True,True,False,Tweet points out a antisemitism supporter.,_samisaviv,5,False,3,True,True,True,0
1279457542272356352,147,True,True,False,No comments.,BruhThahLu,2,True,3,False,False,False,13
1281560606982590465,148,True,True,False,Points out a religious belief but doesn't bash others.,DawnBuc72103554,1,True,3,False,False,False,13
1298431700716924929,149,False,False,False,Non existent.,TheOmen1976,3,False,3,False,False,False,13
1277768331190247426,150,True,True,False,Wants people to know history so it is not repeated.,LisalOpaL,1,True,5,True,True,True,13
1270896228776194057,151,True,True,True,Listo's comment seems to be weird stating someone isn't a real jew.,bandido530,3,False,2,False,False,False,2
1300540769153945600,152,False,False,False,No tweet.,weibeengelxo,3,False,3,False,False,False,13
1298821532781670402,153,True,True,False,"States things take time, but the long term to fight will do it's justice.",Patriot59821291,1,True,4,False,False,False,13
1300061676042031104,154,True,True,False,No comments.,karhashofficial,3,False,3,True,True,False,2
1294979308751130624,155,True,True,False,Man points out antisemitism and how holocaust could be repeated.,DenbrotS,1,False,3,True,True,True,5
1271547389027942400,156,True,True,False,Both of these people are talking about antisemitism but neither are being hateful about it.,theniyi,2,False,3,True,True,True,13
1270211564004536325,157,True,True,False,No comments.,beReal_pdx,1,True,4,True,True,False,13
1289095456027545600,158,True,True,False,Condemning jews.,Debmickelson116,5,False,1,True,True,False,0
1284942972560330759,159,False,False,False,Doesn't exist.,aquamarina24,3,False,3,False,False,False,13
1294570050331049984,160,True,True,False,peace is expressed.,SamiInt1970,1,True,5,False,False,False,13
1271653456248557569,161,True,True,False,This man speaks complete hate towards Jews.,HAVUGIYAREMYEV3,5,False,1,False,False,False,0
1272639914597928961,162,True,True,False,Calling Jews a horrible slur.,GroyperRevival,5,False,1,False,False,False,0
1267125562457247745,163,True,True,False,This women wants a companion ship with blacks and Jews so they can learn from eachother peacefully.,soldivi1,1,True,4,False,False,False,13
1263859669753384962,164,True,True,False,Both of these tweets express how calling someone not a jew based on what they support isn't right.,davidpoms,2,False,4,True,True,False,13
1281465602536869888,165,True,True,False,These tweet seems like it's too focused on Jews and all for the wrong reasons.,laitman,4,False,2,False,False,False,0
1272732056741711872,166,True,True,False,No comments.,Patriciapenich7,1,True,3,False,False,False,13
1279504899731009538,167,False,False,False,no tweet,Khaybari628,3,False,3,False,False,False,13
1283701669990223874,168,True,True,False,Points out a history in time where jews were wrongfully murdered.,RozennRolland,1,True,5,True,True,True,13
1270148378903613445,169,True,True,False,She points out how people are trying to divide blacks and Jews from each other and she says they need to stand together.,JanvierNoir,1,True,5,True,True,False,13
1283805617845686273,170,True,True,True,No comments.,CarlyleLatonya,5,False,3,False,True,False,2
1260563256336359425,171,True,True,False,No comments.,civilrightsorg,1,False,4,True,True,True,0
1299935651069128704,172,True,True,False,No comments.,JackBentonSr,1,True,4,False,False,False,13
1293242128651304960,173,False,False,False,No tweet.,FiddyTrunk,3,False,3,False,False,False,13
1279591283112189953,174,True,True,True,Points out false information.,Comanche980x,1,True,4,True,True,False,13
1271494331896135682,175,True,True,False,These tweets are towards people who engaged in a hate crime towards a Jew and the media tried to downplay it.,StrongerUnited1,5,False,5,True,True,False,0
1280177213120352258,176,False,False,False,no tweet.,NathCFC1986,3,False,3,False,False,False,13
1259978158075531267,177,True,True,False,No comments.,jm44dog,1,True,5,False,False,True,13
1266702152099078145,178,True,True,False,No comments.,Nick_Vlass,3,False,3,True,True,False,8
1294669699859582982,179,True,True,False,The person who tweeted about hate of zionist was expressing wrong information and hate.,ronthorp,5,False,1,True,True,False,0
1299788907022876672,180,True,True,False,Religious beliefs to go against Jews.,saeedlodhi,5,False,1,True,True,False,1
1284939944687960064,181,True,True,False,The man is pointing out a tweeter who is saying wrong information about jews.,DorotaPodlesna,4,False,4,True,True,False,3
1298431587491536896,182,True,True,False,No comments.,SSBazinet,1,True,4,True,True,False,13
1261711866906193920,183,True,True,False,No comments.,uberporridge,2,True,4,False,False,False,13
1284525701383757825,184,True,True,False,"I don't understand what she means by ""original Black Jews.""",SwankFinnese,3,True,3,False,False,False,13
1277709760679329796,185,True,True,False,The responder is mad that some Jews support democrats who don't support them back.,howardlewkowit1,2,True,3,True,True,False,13
1260980354707599368,186,True,True,False,King Mohd did right by his people.,bindawa_peace,1,True,4,True,True,True,13
1283842066749853697,187,False,False,False,Doesn't exist.,factsonly123,3,False,3,False,False,False,13
1273422971445473280,188,False,False,False,Doesn't exist.,Crashing00,3,False,3,False,False,False,13
1297999885392736258,189,True,True,False,She is expressing how her people are looked at differently. She doesn't express hatred though.,shandym,1,True,3,True,True,False,13
1277454918152933378,190,True,True,False,Tweeter doesn't want history to repeat itself so he spreads good messages about not allowing Jews to go back to the genocide period.,jimkcolo1,1,False,5,True,True,True,0
1264135802193403904,191,False,False,False,Doesn't exist.,SerenaJB3,3,False,3,False,False,False,13
1261013180995829766,192,False,False,False,Doesn't exist.,BudierReeham,3,False,3,False,False,False,13
1263174147250806784,193,False,False,False,Doesn't exist.,Raheem32762637,3,False,3,False,False,False,13
1276399315888607232,194,True,True,False,Will points out a leader who promoted antisemitism and how he now has to resigned from his role of leading.,willshome,5,False,4,True,True,False,9
1277434030070390786,195,True,True,False,It's hard to say this is antisemtic because she just answered a valid question.,Barbara30266155,2,True,3,True,True,True,13
1283368656521568257,196,True,True,False,It is hard to know if this is antisemitic or not because her question is valid.,LightFighter91B,2,True,3,True,True,True,13
1281410651391434752,197,True,True,True,Haile expresses hate towards Jews and puts them in a bad light whereas the original commenter wasn't conveying bad energy towards Jews.,haileuropa9,4,False,2,True,True,True,2
1280507640393666566,198,True,True,True,This tweet is contradicting and shaming Jews by calling them not real Jews.,TheMostEerned,4,False,1,True,True,False,0
1296810820316418048,199,True,True,False,Stereotypical towards Jews.,vleugel6,5,False,2,True,True,False,2
1263567843108380673,200,True,True,True,This tweet is a big opinion that is false.,Rminaa2,4,False,2,True,True,False,6
1267906955441393664,201,True,True,False,No comments.,_toddington,1,True,5,True,True,True,13
1281042172138135553,202,True,True,False,Iam is trying to warn people how Deblasio is defending the ban of Jews. He wants people to be aware of this.,Im_Tutti_Fongul,1,True,4,True,True,False,13
1297947055508172800,203,True,True,False,Gillian Points how kathleen made certain remarks towards jews about changing a name.,GillianLazarus,4,False,4,True,True,False,0
1292717166647824386,204,True,True,True,This is an opinion but it's not hateful.,Makhomonala,2,True,3,False,False,False,13
1284156143808503809,205,True,True,False,No comments.,gmatherne,5,False,2,True,True,False,2
1282458243390935040,206,False,False,False,doesn't exist.,_iambelkis_,3,False,3,False,False,False,13
1284253722193866759,207,False,False,False,Doesn't exist.,entrepr8nigga,3,False,3,False,False,False,13
1290080425373626368,208,True,True,False,No comments.,jsrbailey,3,False,4,True,True,False,2
1295783989723136000,209,True,True,True,No comments.,Teresa_Peckham,3,False,3,True,True,False,10
1263251541684822021,210,True,True,False,No comments.,MarthaSchoolman,1,True,3,False,False,False,13
1298539786395779072,211,False,False,False,No tweet,itsrabia0,3,False,3,False,False,False,13
1277369734766325760,212,True,True,False,No comments.,Demontialto,1,True,5,True,True,True,13
1267812131447152642,213,True,True,True,He makes an rude sarcastic comment about certain Jews.,realjosephb,4,False,2,True,True,False,2
1295733205073457152,214,False,False,False,no tweet,russianneonazi,3,False,3,False,False,False,13
1289916195739598851,215,False,False,False,no tweet,heitu101,3,False,3,False,False,False,13
1263930639490756608,216,True,True,False,No comments.,Samanth06028227,5,False,1,True,True,False,0
1270387522594582534,217,True,True,False,The responder points out a fact.,Pete10345639,3,True,3,True,True,True,13
1261667418188984322,218,True,True,False,Points a fact for people to think about.,sspfr,1,True,4,True,True,True,13
1267377490835705857,219,True,True,True,No comments.,profesh_bitch,1,True,4,True,True,False,13
1261993597047574528,220,True,True,True,Both of these users express their disappointment of jokes about their Jewish names.,78SoylentGreen,1,True,5,True,True,False,13
1283606492831256584,221,True,True,False,This article explains how comments about antisemitism by celebrities influences more antisemitism.,93Fashionista,5,False,4,True,True,False,0
1277821142355578880,222,False,False,False,No tweet.,DikDikerson1,3,False,3,False,False,False,13
1295517726883155969,223,True,True,True,His comment made no sense but he had an agenda of pointing out his silence for certain ethnic groups.,Nathan20270022,5,False,1,True,True,False,0
1257646292416598017,224,True,True,False,The responder pointed out stereotypes and reaffirming them is bad.,NamanBuns,4,False,4,True,True,False,3
1276897477107625984,225,True,True,False,Religious beliefs saying Jews are bad.,islam_remind_en,4,False,1,True,True,False,1
1298706812246474752,226,True,True,False,No comments.,amarder89,2,True,4,True,True,False,13
1276247555026935816,227,True,True,False,These tweets describe the anti-Semitic ways of Russia.,huxteldepeth,2,False,4,True,True,False,0
1261714790348660739,228,True,True,True,The responder said poor adolph. This is sarcastic and hateful the pokes out Jews and their experience.,JustinGlenn,5,False,2,True,True,True,4
1297403008385523712,229,False,False,False,Doesnt exist.,ashkephardi,3,False,3,False,False,False,13
1283490302637088769,230,True,True,False,Points out how the western world is trying to normalize antisemitism.,sadcjp,1,False,4,True,True,False,0
1279820583203733505,231,True,True,True,The responder points out the wrongful message of farrakhan about jews and the people that follow him,StinchcombeRic,1,False,4,True,True,False,0
1267867816289603584,232,True,True,False,Not enough information.,MosheMostafa,3,True,3,False,False,False,13
1267185106898358275,233,False,False,False,no tweet,CornpopBilly,3,False,3,False,False,False,13
1258511358372397056,234,True,True,False,This article points out hateful people and mocks their experience in death camps.,sj_pete,1,False,4,True,True,True,0
1282700860406091784,235,True,True,False,No comments.,RileyHaganIII,2,False,3,True,True,False,8
1273019973489823745,236,True,True,False,No comments.,EdnaFerrei1,1,True,4,False,False,False,13
1292462329087623168,237,True,True,False,No comments.,Scoodinfroody,1,False,3,True,True,True,0
1287808883138924546,238,True,True,False,No comments.,ApostateRidvan,2,True,3,True,True,False,13
1269276754285334528,239,True,True,False,No comments.,RApissed,5,False,3,True,True,True,0
1256220993720406016,240,True,True,False,Points out that Jews are not going cray like white folks protesting with guns.,david_wolkin,2,True,4,True,True,False,13
