ID,Sample ID,Still Exists,In English,Sarcasm,Additional Comments,User,Antisemitism Rating,Disagree With,Sentiment Rating,Calling Out,Calling Out Specific,Is About The Holocaust,IHRA Section
1267810908815757314,41,True,True,False,No comments.,jephillel,3,False,3,False,False,False,13
1280582887037898757,42,True,True,False,No comments.,ForMedicare4all,3,False,3,False,True,False,13
1287619873015701504,43,True,True,False,No comments.,COLO_Native,3,False,3,False,True,True,13
1263521952364474368,44,True,False,False,No comments.,VikasBh12390011,3,False,3,False,False,False,13
1260223455749955587,45,True,True,False,No comments.,MPRnews,3,False,3,False,False,False,13
1266776541427630087,46,True,True,False,No comments.,Caren329,4,False,3,False,True,False,13
1267122652939943937,47,True,True,False,No comments.,AGHamilton29,3,False,3,False,False,False,13
1290959910138609664,48,True,True,False,No comments.,Busylunchwfrog,2,False,3,False,False,False,13
1272690549494091783,49,True,True,False,No comments.,practicedclown,3,False,3,False,True,False,13
1270230159426310147,50,True,True,False,No comments.,huntedviva,3,False,3,False,True,False,13
1273498575461285893,51,True,True,False,No comments.,CoreDeplorable,3,False,3,False,False,False,13
1269813578653204481,52,False,True,False,No comments.,RealMexiNiggy,3,False,3,False,False,False,13
1288580413925896192,53,True,True,False,No comments.,dingos1946,5,False,1,False,False,True,10
1264018324335321090,54,True,True,False,No comments.,DreamWeaver61,3,False,3,False,False,False,13
1287777993235079172,55,True,True,False,No comments.,DashDanger_,1,False,3,False,False,False,13
1297936963954188288,56,True,True,False,No comments.,Angus2442,3,False,3,False,True,False,13
1272251124435890176,57,True,True,False,No comments.,JoyOnyejekwe4,2,False,3,False,False,False,13
1287529991589318657,58,True,True,False,No comments.,JustwritingOk,3,False,3,False,False,False,13
1277748745069887489,59,True,True,False,No comments.,ADUK2019,3,False,3,False,False,False,13
1268932963561025546,60,False,True,False,No comments.,ClubKma,3,False,3,False,False,False,13
1261266592907718656,61,True,True,False,No comments.,dendanda_,3,False,3,False,False,False,13
1297289796851625984,62,True,True,False,No comments.,catrinawilamina,4,False,3,False,True,False,13
1290701697011130369,63,True,True,False,No comments.,littlestgremlin,3,False,3,False,False,False,13
1268677561892003841,64,False,True,False,No comments.,divr63,3,False,3,False,False,False,13
1264905733788717056,65,True,True,False,No comments.,Siddhan54984897,3,False,3,False,False,False,13
1294634818374950912,66,True,True,False,Calling Jews Dweebs,Erica49364723,5,False,3,False,False,False,13
1262360164964937728,67,True,True,False,No comments.,blackie_bea,3,False,3,False,True,False,13
1272910152350535692,68,True,True,False,No comments.,sharonka3,5,False,3,False,False,False,13
1259405806287695873,69,True,True,False,No comments.,fxnkls,3,False,3,False,False,False,13
1266958865310105603,70,True,True,False,No comments.,TamaleDude,3,False,3,False,True,False,13
1285018964561625090,71,True,True,False,No comments.,gettheblackmind,3,False,3,False,False,False,13
1282062475995693056,72,True,True,False,No comments.,objectsmith,1,False,3,False,False,False,13
1256578577367281666,73,False,True,False,No comments.,soccerdawgz,3,False,3,False,False,False,13
1281332591178678272,74,True,True,False,No comments.,NikiMil85915241,3,False,3,False,False,False,13
1292935228491730945,75,True,True,False,No comments.,RavinderKITaylo,3,False,3,False,True,False,13
1269415974563913729,76,True,True,False,No comments.,Cyberdogsc,1,False,3,False,False,True,13
1292094872443289600,77,True,True,False,No comments.,tamazightspirit,3,False,3,False,False,False,13
1296617917820350464,78,True,True,False,No comments.,jsftennis,3,False,3,False,False,False,13
1276582982413946880,79,True,True,False,No comments.,Miso58956428,3,False,3,False,False,False,13
1274310552161079297,80,True,True,False,No comments.,TheantiantiZio1,3,False,3,False,False,False,13
1276288928455233543,81,True,True,False,No comments.,EHourizadeh,3,False,3,False,True,False,13
1274411559654174726,82,True,True,False,No comments.,Ibutterfly34,5,False,3,False,False,False,3
1287845292117819399,83,False,True,False,No comments.,CommissionerRe3,3,False,3,False,False,False,13
1266697691859349509,84,False,True,False,No comments.,tweet4luke,3,False,3,False,False,False,13
1276952449727807495,85,True,True,False,No comments.,rockwell_jb,3,False,3,False,False,False,13
1283582339935875072,86,True,True,False,No comments.,Who_Is_ThisDave,4,False,3,False,True,False,13
1284198606082203648,87,True,True,False,No comments.,J_MacLugash,4,False,3,False,False,False,13
1272670038101766144,88,True,True,False,No comments.,HenrikTke,3,False,3,False,False,False,13
1272696663119986690,89,True,True,False,No comments.,brianwinstead95,3,False,3,False,False,False,13
1299205259559088128,90,True,True,False,No comments.,BobBrow80605623,3,False,3,False,False,False,13
1299495412294979587,91,False,True,False,No comments.,ManOwlBear,3,False,3,False,False,False,13
1267916279773626371,92,False,True,False,No comments.,Shaungillen6,3,False,3,False,False,False,13
1273059259002036224,93,True,True,False,No comments.,joewbell,3,False,3,False,False,False,13
1289353586472706049,94,True,True,False,No comments.,yamanekofuku,3,False,3,False,False,False,13
1300232452829376514,95,True,True,False,No comments.,znounouSince95,3,False,3,False,True,False,13
1287630007313895426,96,True,True,False,No comments.,PeterCorless,3,False,3,False,False,False,13
1285759589741481984,97,False,True,False,No comments.,GearHeadAnikiV2,3,False,3,False,False,False,13
1274144776661561344,98,True,True,False,No comments.,BlakeFlayton,3,False,3,False,False,False,13
1274962235719397376,99,True,True,False,No comments.,DiscoverThee,3,False,3,False,False,False,13
1272781749207076864,100,True,True,False,No comments.,ronny_willborn,3,False,3,False,False,False,13
1283922621722234881,101,True,True,False,No comments.,SydniElon,3,False,3,True,True,False,13
1283401552032456705,102,True,True,False,No comments.,thaatDogFather,3,False,3,True,True,False,13
1258481236986802176,103,True,True,False,No comments.,erbacher5,2,False,3,False,False,True,13
1265628129692876802,104,False,True,False,No comments.,Jay_Ghouligan,3,False,3,False,False,False,13
1274189315648651264,105,True,True,False,No comments.,S3vD3v,1,False,3,False,True,False,13
1283472208824864768,106,True,True,False,No comments.,Melrpell,3,False,3,False,False,False,13
1283425542604304385,107,False,True,False,No comments.,kreitzer0,3,False,3,False,False,False,13
1286752764845006859,108,True,True,False,No comments.,TzedekiYah,3,False,3,False,False,False,13
1268162373036236811,109,True,True,False,No comments.,RickLeppert,3,False,3,False,True,False,13
1283422598613868546,110,True,True,False,No comments.,kennywolf9,3,False,3,False,True,False,13
1284036410681569281,111,False,True,False,No comments.,acnhjakie,3,False,3,False,False,False,13
1285988030826917891,112,False,True,False,No comments.,reallybigperson,3,False,3,False,False,False,13
1263188022868111363,113,False,True,False,No comments.,DanicaTeeple,3,False,3,False,False,False,13
1271647814901043200,114,False,True,False,No comments.,FBoombalatty,3,False,3,False,False,False,13
1288378572281970688,115,True,True,False,No comments.,LehiRed,2,False,3,False,True,False,13
1273487134750584832,116,True,True,False,No comments.,GnasherJew,3,False,3,False,False,False,13
1274382276730802176,117,True,True,False,No comments.,smellyhorsegirl,2,False,3,False,False,True,13
1297860677680472064,118,True,True,False,No comments.,whatsthatsophie,3,False,3,False,False,True,13
1287465890057986053,119,True,True,False,No comments.,Pablo45911752,3,False,3,False,False,True,13
1269405537898319872,120,False,True,False,No comments.,JonathanNightf2,3,False,3,False,False,False,13
1271071458379419653,121,True,True,False,No comments.,JUNIUS_64,3,False,3,False,False,True,13
1297653199596208128,122,False,True,False,No comments.,A_Rosie_Life,3,False,3,False,False,False,13
1284607661477105666,123,True,True,False,No comments.,Eyal89856202,1,False,3,False,False,False,13
1272299066999832579,124,True,True,False,No comments.,TheMogs,3,False,3,False,False,False,13
1285935083577171969,125,True,True,False,No comments.,ankitbhadu7,3,False,3,False,False,True,13
1259638637123317763,126,True,True,False,No comments.,JahFurry,2,False,3,False,False,False,13
1271516804125462535,127,True,True,False,No comments.,Nathan33405347,5,False,3,False,False,False,13
1299418763083894790,128,True,True,False,No comments.,bcoop_az,2,False,3,False,False,False,13
1272230064424456197,129,True,True,False,No comments.,flawsey_,1,False,3,False,False,False,13
1272687612646486016,130,True,True,False,No comments.,CherylN70711732,2,False,3,False,False,False,13
1293042902562754560,131,True,True,False,No comments.,davidgraeber,2,False,3,False,False,False,13
1272754588987375616,132,True,True,False,No comments.,denisejeffcoat9,3,False,3,False,True,False,13
1283420036321992704,133,True,True,False,No comments.,steppen_Wolfe,4,False,3,False,False,False,13
1267843454509486080,134,False,True,False,No comments.,dklompsma,3,False,3,False,False,False,13
1281759425359798272,135,True,True,False,No comments.,searchfeast,2,False,3,False,True,False,13
1296471957060411394,136,True,True,False,No comments.,dorregaray_pepe,3,False,3,False,False,False,13
1270552582709293056,137,True,True,False,No comments.,Dirtymax388,3,False,3,False,False,False,13
1298658674664243200,138,True,True,False,No comments.,MRDIRK49,2,False,3,False,False,False,13
1288520959666814982,139,True,True,False,No comments.,bamnana2020,2,False,3,False,False,False,13
1287441670028562432,140,False,True,False,No comments.,terikaysmith56,3,False,3,False,False,False,13
1264036904271577088,141,True,True,False,No comments.,srk1959,1,False,3,False,False,False,13
1284926254093864960,142,True,True,False,No comments.,EPICFEMINIST69,3,False,3,False,False,False,13
1289309545437618177,143,False,True,False,No comments.,Racharley77,3,False,3,False,False,False,13
1291493853825052675,144,False,True,False,No comments.,GodSaid640x480,3,False,3,False,False,False,13
1296085058508468225,145,True,True,False,No comments.,moam95,4,False,3,False,False,False,13
1295983459672834051,146,True,True,False,No comments.,_samisaviv,3,False,3,True,True,False,13
1279457542272356352,147,True,True,False,No comments.,BruhThahLu,4,False,3,False,False,False,13
1281560606982590465,148,True,True,False,No comments.,DawnBuc72103554,4,False,3,False,False,False,13
1298431700716924929,149,False,True,False,No comments.,TheOmen1976,3,False,3,False,False,False,13
1277768331190247426,150,True,True,False,No comments.,LisalOpaL,3,False,3,False,False,True,13
1270896228776194057,151,True,True,False,No comments.,bandido530,4,False,3,False,False,False,13
1300540769153945600,152,False,True,False,No comments.,weibeengelxo,3,False,3,False,False,False,13
1298821532781670402,153,True,True,False,No comments.,Patriot59821291,3,False,3,False,False,False,13
1300061676042031104,154,True,True,False,No comments.,karhashofficial,3,False,3,False,False,False,13
1294979308751130624,155,True,True,False,No comments.,DenbrotS,3,False,3,False,False,False,13
1271547389027942400,156,True,True,False,No comments.,theniyi,3,False,3,False,False,True,13
1270211564004536325,157,True,True,False,No comments.,beReal_pdx,3,False,3,False,False,False,13
1289095456027545600,158,True,True,False,No comments.,Debmickelson116,3,False,3,False,False,False,13
1284942972560330759,159,False,True,False,No comments.,aquamarina24,3,False,3,False,False,False,13
1294570050331049984,160,True,False,False,No comments.,SamiInt1970,3,False,3,False,False,False,13
1271653456248557569,161,True,True,False,No comments.,HAVUGIYAREMYEV3,5,False,3,False,False,False,13
1272639914597928961,162,True,True,False,No comments.,GroyperRevival,5,False,3,False,False,False,13
1267125562457247745,163,True,True,False,No comments.,soldivi1,3,False,3,False,False,False,13
1263859669753384962,164,True,True,False,No comments.,davidpoms,3,False,3,False,False,False,13
1281465602536869888,165,True,True,False,No comments.,laitman,3,False,3,True,True,False,13
1272732056741711872,166,True,True,False,No comments.,Patriciapenich7,2,False,3,False,False,False,13
1279504899731009538,167,False,True,False,No comments.,Khaybari628,3,False,3,False,False,False,13
1283701669990223874,168,True,True,False,No comments.,RozennRolland,3,False,3,False,False,True,13
1270148378903613445,169,True,True,False,No comments.,JanvierNoir,1,False,3,False,False,False,13
1283805617845686273,170,True,True,False,No comments.,CarlyleLatonya,5,False,3,False,False,False,13
1260563256336359425,171,True,True,False,No comments.,civilrightsorg,2,False,3,False,False,False,13
1299935651069128704,172,True,True,False,No comments.,JackBentonSr,3,False,3,False,False,False,13
1293242128651304960,173,False,True,False,No comments.,FiddyTrunk,3,False,3,False,False,False,13
1279591283112189953,174,True,True,False,No comments.,Comanche980x,4,False,3,False,False,False,13
1271494331896135682,175,True,True,False,No comments.,StrongerUnited1,3,False,3,False,False,False,13
1280177213120352258,176,False,True,False,No comments.,NathCFC1986,3,False,3,False,False,False,13
1259978158075531267,177,True,True,False,No comments.,jm44dog,3,False,3,False,False,True,13
1266702152099078145,178,True,True,False,No comments.,Nick_Vlass,4,False,3,False,False,False,13
1294669699859582982,179,True,True,False,No comments.,ronthorp,3,False,3,True,True,False,13
1299788907022876672,180,True,True,False,No comments.,saeedlodhi,5,False,3,False,False,False,13
1284939944687960064,181,True,True,False,No comments.,DorotaPodlesna,3,False,3,False,False,False,13
1298431587491536896,182,True,True,False,No comments.,SSBazinet,3,False,3,False,False,False,13
1261711866906193920,183,True,True,False,No comments.,uberporridge,3,False,3,False,True,False,13
1284525701383757825,184,True,True,False,No comments.,SwankFinnese,4,False,3,False,False,False,13
1277709760679329796,185,True,True,False,No comments.,howardlewkowit1,4,False,3,False,False,False,13
1260980354707599368,186,True,True,False,No comments.,bindawa_peace,3,False,3,False,False,True,13
1283842066749853697,187,False,True,False,No comments.,factsonly123,3,False,3,False,False,False,13
1273422971445473280,188,False,True,False,No comments.,Crashing00,3,False,3,False,False,False,13
1297999885392736258,189,True,True,False,No comments.,shandym,2,False,3,False,False,False,13
1277454918152933378,190,True,True,False,No comments.,jimkcolo1,3,False,3,False,False,True,13
1264135802193403904,191,False,True,False,No comments.,SerenaJB3,3,False,3,False,False,False,13
1261013180995829766,192,False,True,False,No comments.,BudierReeham,3,False,3,False,False,False,13
1263174147250806784,193,False,True,False,No comments.,Raheem32762637,3,False,3,False,False,False,13
1276399315888607232,194,True,True,False,No comments.,willshome,3,False,3,False,True,False,13
1277434030070390786,195,True,True,False,No comments.,Barbara30266155,2,False,3,False,False,False,13
1283368656521568257,196,True,True,False,No comments.,LightFighter91B,2,False,3,False,False,False,13
1281410651391434752,197,True,True,False,No comments.,haileuropa9,3,False,3,False,False,False,13
1280507640393666566,198,True,True,True,No comments.,TheMostEerned,3,False,3,False,True,False,13
1296810820316418048,199,True,True,False,No comments.,vleugel6,2,False,3,False,False,False,13
1263567843108380673,200,True,True,True,No comments.,Rminaa2,4,False,3,False,False,False,13
1267906955441393664,201,True,True,False,No comments.,_toddington,3,False,3,False,False,False,13
1281042172138135553,202,True,True,False,No comments.,Im_Tutti_Fongul,4,False,3,False,True,False,13
1297947055508172800,203,True,True,False,No comments.,GillianLazarus,3,False,3,False,False,False,13
1292717166647824386,204,True,True,True,No comments.,Makhomonala,4,False,3,False,False,False,13
1284156143808503809,205,True,True,False,No comments.,gmatherne,2,False,3,False,True,False,13
1282458243390935040,206,False,True,False,No comments.,_iambelkis_,3,False,3,False,False,False,13
1284253722193866759,207,False,True,False,No comments.,entrepr8nigga,3,False,3,False,False,False,13
1290080425373626368,208,True,True,False,No comments.,jsrbailey,2,False,3,False,True,False,13
1295783989723136000,209,True,True,False,No comments.,Teresa_Peckham,3,False,3,False,False,False,13
1263251541684822021,210,True,True,False,No comments.,MarthaSchoolman,2,False,3,False,False,False,13
1298539786395779072,211,False,True,False,No comments.,itsrabia0,3,False,3,False,False,False,13
1277369734766325760,212,True,True,False,No comments.,Demontialto,1,False,3,False,False,False,13
1267812131447152642,213,True,True,False,No comments.,realjosephb,3,False,3,False,False,False,13
1295733205073457152,214,False,True,False,No comments.,russianneonazi,3,False,3,False,False,False,13
1289916195739598851,215,False,True,False,No comments.,heitu101,3,False,3,False,False,False,13
1263930639490756608,216,True,True,False,No comments.,Samanth06028227,4,False,3,True,True,False,13
1270387522594582534,217,True,True,False,No comments.,Pete10345639,3,False,3,False,False,True,13
1261667418188984322,218,True,True,False,No comments.,sspfr,3,False,3,False,False,True,13
1267377490835705857,219,True,True,True,No comments.,profesh_bitch,2,False,3,False,False,False,13
1261993597047574528,220,True,True,False,No comments.,78SoylentGreen,3,False,3,False,False,False,13
1283606492831256584,221,True,True,False,No comments.,93Fashionista,3,False,3,True,True,False,13
1277821142355578880,222,False,True,False,No comments.,DikDikerson1,3,False,3,False,False,False,13
1295517726883155969,223,True,True,True,No comments.,Nathan20270022,4,False,3,False,False,False,13
1257646292416598017,224,True,True,False,No comments.,NamanBuns,3,False,3,False,False,False,13
1276897477107625984,225,True,False,False,No comments.,islam_remind_en,3,False,3,False,False,False,13
1298706812246474752,226,True,True,False,No comments.,amarder89,3,False,3,False,False,False,13
1276247555026935816,227,True,True,False,No comments.,huxteldepeth,3,False,3,False,False,False,13
1261714790348660739,228,True,True,False,No comments.,JustinGlenn,3,False,3,False,False,True,13
1297403008385523712,229,False,True,False,No comments.,ashkephardi,3,False,3,False,False,False,13
1283490302637088769,230,True,True,False,No comments.,sadcjp,2,False,3,False,True,False,13
1279820583203733505,231,True,True,False,No comments.,StinchcombeRic,3,False,3,False,False,False,13
1267867816289603584,232,True,True,False,No comments.,MosheMostafa,4,False,3,False,False,False,13
1267185106898358275,233,False,True,False,No comments.,CornpopBilly,3,False,3,False,False,False,13
1258511358372397056,234,True,True,False,No comments.,sj_pete,3,False,3,False,False,True,13
1282700860406091784,235,True,True,False,No comments.,RileyHaganIII,4,False,3,False,False,False,13
1273019973489823745,236,True,True,False,No comments.,EdnaFerrei1,1,False,3,False,False,False,13
1292462329087623168,237,True,True,False,No comments.,Scoodinfroody,2,False,3,False,False,False,13
1287808883138924546,238,True,True,False,No comments.,ApostateRidvan,2,False,3,False,False,False,13
1269276754285334528,239,True,True,False,No comments.,RApissed,3,False,3,False,False,True,13
1256220993720406016,240,True,True,False,No comments.,david_wolkin,2,False,3,False,False,False,13
1292479766071738368,241,True,True,False,No comments.,ahhwhatishappen,3,False,3,False,False,False,13
1290239082908381191,242,False,True,False,No comments.,Ducondu52,3,False,3,False,False,False,13
1294712686018797569,243,False,True,False,No comments.,HebrewBad,3,False,3,False,False,False,13
1286027681230753793,244,True,True,False,No comments.,ozzLMT,3,False,3,False,False,False,13
1287818514431180802,245,True,True,False,No comments.,Detroitred16,4,False,3,False,False,False,13
1271959666457825289,246,True,True,False,No comments.,netoneko,3,False,3,False,False,False,13
1271062786689265665,247,True,True,False,No comments.,SonyCopyright,3,False,3,False,False,True,13
1276212087975526401,248,True,True,False,No comments.,TheTruth_PAC,3,False,3,False,False,True,13
1295397607079129093,249,True,True,False,No comments.,ilanasorokin,2,False,3,False,False,False,13
1279561886049042433,250,True,True,False,No comments.,mukooks,2,False,3,False,True,False,13
1277006198177488900,251,True,True,False,No comments.,kaybaeparker,3,False,3,False,False,True,13
1283464873821663233,252,True,True,False,No comments.,ViDevi2,2,False,3,False,False,False,13
1260827068012642305,253,True,True,False,No comments.,Godfrey28482926,5,False,3,False,False,False,13
1299862332097605638,254,False,True,False,No comments.,RVA_Winner,3,False,3,False,False,False,13
1297025607276982273,255,True,True,False,No comments.,Al__Quraan,5,False,3,False,False,False,13
1287662758096515073,256,True,True,False,No comments.,danwheeleruk,3,False,3,False,False,False,13
1294251099952742405,257,True,True,False,No comments.,ShanqiueB,4,False,3,False,False,False,13
1297335978248540160,258,True,True,False,No comments.,Bart35091946,2,False,3,False,False,False,13
1275638597849317378,259,True,True,False,No comments.,rogue_shoes,3,False,3,False,False,True,13
1283466815822340096,260,True,True,False,No comments.,tragicskank,2,False,3,False,False,False,13
1261269645933281282,261,True,True,False,No comments.,RtYates,2,False,3,False,False,False,13
1298092975428444162,262,True,True,False,No comments.,GabiPie1,3,False,3,False,False,False,13
1278507925678559233,263,False,True,False,No comments.,lorettatheprole,3,False,3,False,False,False,13
1296861932134309890,264,True,True,False,No comments.,porridgeisgood,2,False,3,False,False,False,13
1291798818330116096,265,False,True,False,No comments.,Bullfr0gJim,3,False,3,False,False,False,13
1297620093665452044,266,True,True,False,No comments.,tripspackler,4,False,3,False,True,False,13
1271641007117893632,267,False,True,False,No comments.,RickySa55078403,3,False,3,False,False,False,13
1291638225144967168,268,True,True,False,No comments.,mcfakenews,4,False,3,False,True,False,13
1290339871211622402,269,True,True,False,No comments.,moontiger5735,3,False,3,False,False,True,13
1293774863979642881,270,True,True,False,No comments.,Communista2,2,False,3,False,False,False,13
1256431946181283840,271,False,True,False,No comments.,nuradinbakr,3,False,3,False,False,False,13
1270348242543423488,272,True,True,False,No comments.,ifeanyinwosu44,3,False,3,False,False,False,13
1290300722416742405,273,False,True,False,No comments.,AntiquarianMuse,3,False,3,False,False,False,13
1300461438503448580,274,True,True,False,No comments.,yetanotherlefty,4,False,3,False,False,False,13
1283451042290642945,275,False,True,False,No comments.,bob_muti,3,False,3,False,False,False,13
1297698741894418438,276,True,True,False,No comments.,unknownmerc,3,False,3,False,False,True,13
1284884693997895682,277,False,True,False,No comments.,MrAnakin3,3,False,3,False,False,False,13
1283713593565945862,278,True,True,False,No comments.,hazzapazzalou,2,False,3,False,True,False,13
1267888111247405058,279,True,True,False,No comments.,teachermerlin,3,False,3,False,False,False,13
1282601697806741504,280,True,True,False,No comments.,searchingthru,3,False,3,False,False,False,13
1286262995526406144,281,False,True,False,No comments.,BrattyPuppets,3,False,3,False,False,False,13
1278037545142673409,282,True,True,False,No comments.,6_51AM,1,False,3,False,False,False,13
1270840116530077704,283,True,True,False,No comments.,byebyenofly,3,False,3,False,False,True,13
1281034789735272462,284,True,True,False,No comments.,Charmainereads,2,False,3,False,True,False,13
1270109557692305408,285,False,True,False,No comments.,argilliann,3,False,3,False,False,False,13
1296522942612779008,286,True,True,False,No comments.,aneesafilisteen,1,False,3,False,False,False,13
1285721886719193088,287,True,True,False,No comments.,Tele_Marigold,3,False,3,False,False,True,13
1279009191299031040,288,False,True,False,No comments.,kbabierra63,3,False,3,False,False,False,13
1299983370089369600,289,False,True,False,No comments.,Sjoerrdd,3,False,3,False,False,False,13
1284764621560315904,290,True,True,False,No comments.,JoOou_Sama,3,False,3,False,False,True,13
1262744384627339280,291,True,True,False,No comments.,AOldglory,3,False,3,False,False,False,13
1270387795245305856,292,True,True,False,No comments.,MzP5158,2,False,3,False,False,False,13
1266638711552237568,293,True,True,False,No comments.,superga67258614,2,False,3,False,False,False,13
1287778387914760194,294,True,True,False,No comments.,bhakt_sharma,3,False,3,False,False,True,13
1278060963598602241,295,True,True,False,No comments.,joyylee_,2,False,3,False,False,False,13
1272136705731186688,296,True,True,False,No comments.,StandWithUs,4,False,3,False,True,True,13
1283796758636658689,297,True,True,False,No comments.,ynkutner,2,False,3,True,True,False,13
1297721805956739072,298,False,True,False,No comments.,Patriot91868175,3,False,3,False,False,False,13
1292518832662339584,299,True,True,False,No comments.,JoAnker3,4,False,3,False,False,False,13
1262282622794776576,300,True,True,False,No comments.,arvindnayak1,3,False,3,False,False,False,13
1265003313428381697,301,True,True,False,No comments.,LoNishkakh,3,False,3,False,False,False,13
1265957010501230593,302,True,True,False,No comments.,Sobiaah23475954,3,False,3,False,False,False,13
1294754864778620931,303,False,True,False,No comments.,fullerdan66,3,False,3,False,False,False,13
1260225918980816902,304,True,True,False,No comments.,twins10496,3,False,3,False,False,False,13
1280902031608360960,305,False,True,False,No comments.,ilana_____,3,False,3,False,False,False,13
1287812509840240640,306,True,True,False,No comments.,VashiNirav,3,False,3,False,False,False,13
1289568342832029696,307,True,True,False,No comments.,whywouldyou_uk,3,False,3,False,False,False,13
1280583329952272386,308,True,True,False,No comments.,I_Lendorf,3,False,3,False,False,True,13
1283750313418055681,309,True,True,False,No comments.,PacifistPassive,3,False,3,False,False,False,13
1270786595969531905,310,False,True,False,No comments.,SeguelSaul,3,False,3,False,False,False,13
1263336078863470592,311,True,True,False,No comments.,ittaix,3,False,3,False,False,False,13
1294310976125390848,312,True,True,False,No comments.,AmjadKhan_AM,3,False,3,False,False,False,13
1267348096733904896,313,True,True,False,No comments.,nicolelampert,3,False,3,False,False,False,13
1271061775409086464,314,False,True,False,No comments.,Rajxlion99x,3,False,3,False,False,False,13
1280158237652733952,315,True,True,False,No comments.,pkosen,3,False,3,False,False,False,13
1264036815528439808,316,False,True,False,No comments.,CarpeDonktum,3,False,3,False,False,False,13
1298359263438336000,317,True,True,False,No comments.,ViewsNotFake,4,False,3,False,False,False,13
1267916523072565251,318,False,True,False,No comments.,BaronieSisters,3,False,3,False,False,False,13
1287634891962753025,319,True,True,False,No comments.,Jpenny4,4,False,3,False,False,False,13
1281448011315412993,320,False,True,False,No comments.,MaryhamptonLou,3,False,3,False,False,False,13
1283440030548201472,321,True,True,False,No comments.,Raisin13674217,4,False,3,False,False,True,13
1274585482362417156,322,True,True,False,No comments.,pacrozier,3,False,3,False,False,False,13
1289007594976272384,323,True,True,False,No comments.,DavidMorones82,3,False,3,False,False,False,13
