ID,Sample ID,Still Exists,In English,Sarcasm,Additional Comments,User,Antisemitism Rating,Disagree With,Sentiment Rating,Calling Out,Is About the Holocaust,IHRA Section
1234790520335085568,31,True,True,False,No comments.,Prabhat44142876,1,False,3,True,True,13
1232172132966322177,32,True,True,False,No comments.,luzell29481399,1,False,3,True,False,13
1219686343439212544,33,True,True,False,3.1.4 (Holocaust denial) and/or 3.1.2 (extremely cruel),WavyAVibes,5,False,1,False,True,4
1222224711884648448,34,True,True,False,No comments.,twifan_nana,1,False,3,True,True,13
1226465467793072129,35,False,True,False,No comments.,sktripathi18,3,False,3,False,False,13
1255665672853610496,36,True,True,False,@YourFriendZippy's tweet is 3.1.10 but this user does not necessarily endorse this,McSporranberg,2,False,2,False,False,13
1222222525377236993,37,True,True,False,No comments.,Violet_Flower13,1,False,5,False,False,13
1255128414819741696,38,True,True,False,anti-Muslim,MalcolmFord10,1,False,3,False,False,13
1241544288875528192,39,False,True,False,No comments.,S_NAMUDURI,3,False,3,False,False,13
1251955772797399044,40,True,True,False,No comments.,sbg_twt,1,False,3,True,False,13
1213275546882232320,41,True,True,True,No comments.,FaineBlackadder,1,False,3,False,True,13
1224225184749621248,42,True,True,False,No comments.,PoliticsBloke,1,False,3,True,False,13
1252237872435888129,43,True,True,False,"3.1.1 Calling for, aiding, or justifying the killing or harming of Jews in the name of a radical ideology or an extremist view of religion.",VexIsUgly,5,False,1,False,False,1
1217471572635738114,44,True,True,True,No comments.,ADadJoke,1,False,4,False,False,13
1235694173510160385,45,True,True,False,No comments.,Tee_Ess1612,1,False,3,True,False,13
1225212200949866496,46,True,True,False,No comments.,kfs78,1,False,4,False,False,13
1231755580672499712,47,True,True,False,No comments.,davidcoppin,1,False,3,True,True,13
1255382549762883592,48,True,True,False,No comments.,nemonullius17,1,False,3,True,False,13
1233042517731479553,49,True,True,False,"3.1.2 Making mendacious, dehumanizing, demonizing, or stereotypical allegations about Jews as such or the power of Jews as collective — such as, especially but not exclusively, the myth about a world",SpruceYelverton,5,False,3,False,False,2
1212826893508055041,50,True,True,False,Jews are backwards + victim blaming but the tweet to which this replying doesn't exist anymore,Reasons4Thought,4,True,3,False,False,2
1253047548853596161,51,True,True,False,No comments.,ContentbyDavid,1,False,5,False,False,13
1217107152243843072,52,True,True,False,No comments.,J3st_3r,1,False,4,False,False,13
1223448600098824193,53,True,True,False,No comments.,azadessa,1,False,3,False,False,13
1213282360956985344,54,True,True,False,"3.1.4 Denying the fact, scope, mechanisms (e.g. gas chambers) or intentionality of the genocide of the Jewish people at the hands of National Socialist Germany and its supporters and accomplices durin",Macha_Ruad,2,True,3,False,False,13
1216200617598898177,55,True,True,False,"3.1.3 Accusing Jews as a people of being responsible for real or imagined wrongdoing committed by a single Jewish person or group, or even for acts committed by non-Jews",360CNN,5,False,1,False,False,3
1234751232696344577,56,True,True,False,open denial of antisemitism is a strong hint of antisemitism. A look at other tweets from this user confirms this,p0ppysimp,1,True,3,False,False,13
1253350738320920577,57,True,True,False,"3.1.4 Denying the fact, scope, mechanisms (e.g. gas chambers) or intentionality of the genocide of the Jewish people at the hands of National Socialist Germany and its supporters and accomplices durin",Pak_Mundaa,1,False,3,True,True,13
1216433098650316800,58,True,True,False,No comments.,Christo76267756,1,False,3,True,False,13
1220148520474370053,59,True,True,False,No comments.,e_michael1,1,False,3,True,True,13
1221954604985978886,60,True,True,False,No comments.,thehitman29,1,False,3,False,True,13
1229162762565308417,61,True,True,False,No comments.,RWPUSA,1,False,3,False,True,13
1212984942021316609,62,True,True,False,No comments.,AnIndia65751222,1,False,3,False,True,13
1252539184524300288,63,True,True,False,No comments.,sissyshein,1,False,3,False,True,13
1218031510974029824,64,False,True,False,No comments.,Cicero99,3,False,3,False,False,13
1223231362506858496,65,True,True,False,No comments.,TheAngrySemite,1,False,3,False,False,13
1246841409627439104,66,True,True,False,No comments.,kwkinnersley,1,False,3,False,False,13
1236824341305843713,67,True,True,False,No comments.,Violet_Nightt,1,False,3,True,False,13
1225597074483400705,68,True,True,True,No comments.,GoykhmanAlla,1,False,3,True,False,13
1247615143359516672,69,True,True,False,No comments.,dcombest,1,False,2,False,False,13
1225041530940948480,70,True,True,False,No comments.,MelissaFloBix,1,False,3,False,False,13
1213684533054361601,71,True,True,True,No comments.,PontiffGilly,1,False,3,True,False,13
1213784816782589952,72,True,True,False,No comments.,grizzly712,1,False,3,True,False,13
1216820866648039424,73,True,True,False,No comments.,LGWIZ326,1,False,3,False,False,13
1220766613693259776,74,True,True,False,No comments.,DrLBErdile,1,False,3,True,True,13
1217048233567850496,75,True,True,False,No comments.,haaretzcom,1,False,3,True,False,13
1244433663108022272,76,False,True,False,No comments.,McKayMSmith,3,False,3,False,False,13
1214091883867033601,77,True,True,True,"3.1.2 Making mendacious, dehumanizing, demonizing, or stereotypical allegations about Jews as such or the power of Jews as collective — such as, especially but not exclusively, the myth about a world",RagnarDaneskjo1,4,False,2,False,False,2
1215945983474966532,78,True,True,False,"3.1.2 Making mendacious, dehumanizing, demonizing, or stereotypical allegations about Jews as such or the power of Jews as collective — such as, especially but not exclusively, the myth about a world",LocNessMonsta,4,False,1,False,False,2
1217341922953584641,79,True,True,False,No comments.,D6plus,1,False,3,True,False,13
1246827427625607173,80,True,True,False,No comments.,EyeAlt,1,False,3,True,False,13
1241223004245438464,81,True,True,False,No comments.,halaljew,1,False,2,False,False,13
1217911201553887238,82,True,True,False,No comments.,MisaAzra,1,False,3,True,False,13
1221590512982847489,83,False,True,False,No comments.,Stacybquiet,3,False,3,False,False,13
1212196624262254593,84,True,True,False,No comments.,GoodnessMrcy,1,False,3,True,False,13
1234853819500187652,85,True,True,False,No comments.,EdwineD_41,1,False,3,False,True,13
1248516381844180993,86,True,True,False,No comments.,eccentricraj,2,False,3,False,False,13
1222884909913690115,87,True,True,False,No comments.,RCCG_PR,1,False,3,False,False,13
1255413038175453185,88,True,True,False,No comments.,David_Lugo_,1,False,3,True,False,13
1255552656497684481,89,True,True,False,No comments.,JakeResist,1,False,4,False,False,13
1235318871374147592,90,True,True,False,No comments.,cottonpony,1,False,3,True,False,13
1214987199168401408,91,True,True,False,"""American-Israeli regime"" implies a conspircay (3.1.2). Other posts by the user confirm this thinking",Nalo_Nei,5,False,1,False,False,2
1221314482070122498,92,True,True,False,"""foreign Jews"" 3.1.7. The users promotes other such anti-Zionist antisemitic posts. However, in this case the user just forwards a news item that discusses the controversy",JuliaWraith,4,False,2,False,False,7
1252327809239994376,93,True,True,False,No comments.,Yiddawg,1,False,3,True,False,13
1249694832571883521,94,True,True,False,No comments.,coffeespoonie,1,False,3,True,False,13
1213906252331388930,95,False,True,False,No comments.,marxismocritico,3,False,3,False,False,13
1243305748924379138,96,True,True,True,3.1.2 this is the user's pinned post. The video is about Jewish influence in Russia. The user has many other posts of antisemitic conspircay theory content,SavasWonderland,5,False,2,False,False,2
1229900654795059200,97,True,True,False,3.1.4 accuses Zionists of being responsible for the Holocaust. This user has also other antisemitic posts,glibcf,5,False,2,False,False,4
1222268865276731394,98,True,True,False,No comments.,peterjukes,1,False,3,True,False,13
1217991702826360832,99,True,True,False,"3.1.2 Endorses the antisemitic CT of ""Jews are trying to replace us.""",LouisCarrillo17,5,False,1,False,False,2
1214643795955838976,100,True,True,False,No comments.,trishc1,1,False,3,False,True,13
1255467928197238785,101,True,True,False,No comments.,SHARKSURVIVOR1,1,False,3,True,False,13
1217217705675304960,102,True,True,False,3.1.7 apartheid,newways0,5,False,1,False,False,7
1255511871488176133,103,True,True,False,No comments.,Paul97312096,1,False,3,True,False,13
1254811679856168960,104,True,True,False,No comments.,nataliewhomst,1,False,3,True,False,13
1255606569242370049,105,True,True,False,3.1.3 endorsing an antisemitic statement threatening Jews and blaming the Jews for behavior of some Jews,BS1csb,4,False,3,False,False,3
1249013256745660417,106,True,True,False,No comments.,MithSamoun,1,False,3,False,False,13
1212522624854700032,107,True,True,False,No comments.,JHilde9,1,False,4,False,False,13
1243206079250485249,108,True,True,False,No comments.,timohra,1,False,3,True,False,13
1243003335415869442,109,True,True,False,No comments.,DiceyPrince_,1,False,3,False,True,13
1245172101788528641,110,True,True,False,"incomprehensible but the user has posted other tweets using Jew as a slur. This tweet could be read as ""almost no Jews did during the Holocaust.""",ChumCreek,3,False,3,False,False,13
1237734463318048768,111,True,True,False,No comments.,RosemaryHamulka,1,False,3,True,False,13
1234600376172732424,112,True,True,False,No comments.,petekitching,1,False,3,True,False,13
1217506984339132425,113,True,True,False,3.1.2 sticking to the letters but not the spirit of religious texts. Other posts by this user show that the user is pro-Christian and anti-homosexuality,beatplusmelodyy,4,False,2,False,False,2
1227144237017333761,114,True,True,False,No comments.,floody1978,1,False,3,True,False,13
1218358708616351744,115,True,True,False,No comments.,survivor_ptsd,1,False,3,False,True,13
1240338472625266690,116,False,True,False,No comments.,anemicbehavior,3,False,3,False,False,13
1213071507426930688,117,True,True,False,No comments.,eiri_left,1,False,3,True,False,13
1255415392874397699,118,False,True,False,No comments.,UniteMuslimss,3,False,3,False,False,13
1235547636679270401,119,True,True,False,No comments.,sweetromance,1,False,3,False,True,13
1213901521160675328,120,True,True,False,No comments.,StephanAnthony,1,False,4,True,False,13
1221941026786627586,121,True,True,False,No comments.,CollectiveDEI,1,False,3,True,True,13
1231557399418474499,122,True,True,False,No comments.,Yuyake2716,1,False,3,False,True,13
1255549378212831233,123,True,True,False,No comments.,Nephandus,1,False,3,True,False,13
1221974757345779715,124,True,True,False,No comments.,BBlackstone1,1,False,3,True,False,13
1212620693159993344,125,False,True,False,No comments.,belovedjustXO,3,False,3,False,False,13
1224070619609927681,126,True,True,False,3.1.7 apartheid,justicepal2014,5,False,1,False,False,7
1217037889583964167,127,True,True,False,No comments.,NeilMBornstein,1,False,4,True,False,13
1221866030500179971,128,True,True,False,No comments.,MizMelissaAaron,1,False,3,False,False,13
1217070741901975552,129,True,True,False,the users denies the Armenian genocide,Mkremin92800510,1,False,3,False,True,13
1252482389902864389,130,True,True,False,No comments.,SadeghZero,1,False,3,False,True,13
1216146974526836736,131,True,True,False,this user has called out antisemitism in other tweets too,narrativefeeder,1,False,3,True,False,13
1220326369466441728,132,False,True,False,No comments.,Fighter01_,3,False,3,False,False,13
1228911417727868928,133,True,True,False,user posts a lot of nonsense,Dovetail122,3,False,3,False,False,13
1255667585871417346,134,True,True,True,No comments.,MosesKahana,1,False,4,False,False,13
1212271349969936384,135,True,True,False,No comments.,labelitanswer,1,False,3,True,False,13
1229761984368926721,136,False,True,False,No comments.,gregwalden18,3,False,3,False,False,13
1221529198138986496,137,True,True,False,No comments.,bgtrpi,1,False,3,False,True,13
1242429716516093953,138,True,True,False,No comments.,crucial2020,2,False,2,False,False,13
1221571063999582216,139,True,True,False,No comments.,monica_sassy,1,False,3,True,False,13
1229799119495008256,140,True,True,False,No comments.,ElaineGrier5,1,False,3,True,False,13
1228087124118863877,141,True,True,True,No comments.,joe_schick,1,False,3,False,False,13
1224646890547044352,142,True,True,False,No comments.,PlantagenetJoan,1,False,3,False,True,13
1238273593714200576,143,True,True,False,compares Ghandi to Hitler and Sikhs to Jews,Pradeepkumarkvk,2,False,3,False,False,13
1231681163649003520,144,True,True,False,No comments.,romeu,1,False,3,True,False,13
1250405638922014720,145,True,True,False,This tweet is likely to mock Netanyahu's son but it also seems to call out antisemitism,NTarnopolsky,1,False,3,True,False,13
1231924126698418178,146,True,True,False,No comments.,SusannaKearsley,1,False,3,False,True,13
1240207505495666688,147,True,True,False,3.1.2,badach_dariusz,5,False,3,False,False,2
1223765713023905792,148,True,True,False,No comments.,gehns233rd,1,False,3,False,False,13
1212913302868811776,149,True,True,False,No comments.,rebhat61,1,False,3,True,False,13
1223182754235289600,150,True,True,False,No comments.,AbhikBhaduri,1,False,3,False,True,13
1215539830576361477,151,True,True,False,No comments.,AdeptWithWords,1,False,3,True,False,13
1231496634414043136,152,True,True,False,No comments.,Sawdust82566540,1,False,3,True,False,13
1248316110195359745,153,True,True,False,No comments.,ShaiDeLuca,1,False,4,True,False,13
1247187156608704514,154,True,True,False,"It's a thread. Together with this in a previous post"" People are taking the piss though and it's going to cost lives if we don't stop them"" this shuold be read as blaming Jews for Covid deaths",mikeash609,4,False,1,False,False,2
1255363441356914691,155,True,True,False,the users shows contempt for Blasio in other tweets,tarah_dactyl_,1,False,3,True,False,13
1244517149919625216,156,True,True,False,No comments.,kishkafka,1,False,3,False,True,13
1217984491135827969,157,True,True,False,No comments.,dougal62,1,False,3,False,False,13
1252176639275995137,158,True,True,False,No comments.,wienerlibrary,1,False,3,False,True,13
1212358214009982981,159,False,True,False,No comments.,Sombre99701417,3,False,3,False,False,13
1252729578256138240,160,True,True,False,No comments.,Slyvest72978336,1,False,3,False,True,13
1242122930089111552,161,True,True,False,No comments.,_samisaviv,1,False,3,True,False,13
1216341924099035136,162,True,True,False,THe way the user dismisses accusations of antisemitism hints to antisemitic ways of thinking which is confirmed in other posts (The party has allowed itself to become the hostage of @BoardofDeputies),HappyFerrret,1,True,3,False,False,13
1255970988392615938,163,True,True,False,No comments.,FrnkBntz,1,False,3,True,False,13
1212745285769875456,164,True,True,False,No comments.,conserbud,1,False,3,True,False,13
1217109840763293699,165,True,True,False,No comments.,SqueakBrothers,1,False,3,True,False,13
1221899093385129986,166,True,True,False,No comments.,SkidTRhoades,1,False,3,False,True,13
1244172615058587649,167,True,True,False,No comments.,anamed_ku,1,False,3,False,False,13
1233948125276102658,168,True,True,False,threat against Palestinians,ellensa41123459,1,False,3,False,False,13
1254288650952531968,169,True,True,False,3.1.4 and 3.1.2,ojiman2,5,False,1,False,False,4
1252327439289577472,170,True,True,True,No comments.,Shanecouver,1,False,3,False,False,13
1234629692281491462,171,True,True,False,"1.0 but too vague for IHRA. The user expresses here that being Jewish is something bad which is a strong hint to antisemitism.. (In another tweet the user accuses ""Jews wiping off Palestinians."")",reemcelestial,2,True,2,False,False,13
1214396966374821888,172,True,True,False,No comments.,DavidCSommers,1,False,3,False,False,13
1222470369317138433,173,True,True,False,No comments.,Sabi98288193,1,False,3,True,False,13
1232749633652379648,174,True,True,False,No comments.,mapi57,1,False,3,False,True,13
1234279232156684288,175,True,True,False,No comments.,mickelsonrm,1,False,3,False,False,13
1251814800985919489,176,True,True,False,No comments.,penelope_writes,1,False,3,False,True,13
1217617537375977473,177,True,True,False,this is a bot sending bible verses every minute,SevenShepherd,1,False,3,False,False,13
1236714045341929481,178,True,True,False,No comments.,ExDanmaku,1,False,3,True,False,13
1213760115267911685,179,False,True,False,No comments.,Monitor_Closely,3,False,3,False,False,13
1217649039954587649,180,True,True,False,"""being claimed by the Jews"" implies an active and intentional part of ""the Jews."" 3.1.2 in combination with 3.1.5. + Jews and Poles are seen as exclusionary categories",MWobbler,4,False,2,False,False,2
1254230635809583106,181,True,True,False,probably calling out but unclear because respective tweet has been deleted,MizrahiKing,1,False,3,True,False,13
1219709792916127744,182,True,True,False,No comments.,WhiteLotus3_9,1,False,3,False,False,13
1225403719908569088,183,True,True,False,No comments.,GJTIII,1,False,3,True,False,13
1234820205156667392,184,True,True,True,"The reason given for ""skipping"" pro-Israeli AIPAC is that an Israeli soldier mistreats a child, presumably this stands for Israel as a whole. This could be seen as 3.1.7 (racist endeavor)",me4usa,2,True,1,False,False,1
1217189295141924866,185,True,True,False,No comments.,DominikKorthaus,1,False,3,False,False,13
1228621238953816067,186,True,True,False,No comments.,KayOrder,1,False,3,True,False,13
1236411896858693632,187,True,True,False,No comments.,ccw1933,1,False,3,True,False,13
1216724878319067137,188,True,True,False,4.1.4 This denies the intentionality/ antisemitism of the Holocaust. But this kind of diminishing of the Holocaust seems to be not explicit enough for the IHRA definition,delorose,2,True,3,False,False,13
1243966231838896130,189,False,True,False,No comments.,ForgeTheBore,3,False,3,False,False,13
1255355458333933570,190,True,True,False,No comments.,KrisClark1,1,False,3,True,False,13
1229308060419514369,191,True,True,False,No comments.,zzxyxy,1,False,3,True,False,13
1212902662762450945,192,True,True,False,4.1.4 But this kind of diminishing of the Holocaust seems to be not explicit enough for the IHRA definition,joncody98,2,True,3,False,False,13
1214153046894223360,193,True,True,False,No comments.,youtubevidlinks,1,False,3,False,True,13
1255728580685897728,194,True,True,False,No comments.,etta_dziver,1,False,3,True,False,13
1255943385065684996,195,True,True,False,No comments.,LewisTh47149165,1,False,3,True,False,13
1236326919077081090,196,True,True,False,No comments.,RotQ2,1,False,3,False,True,13
1254769545102782465,197,True,True,False,No comments.,RootlessDov,1,False,3,True,False,13
1241813632826081283,198,True,True,False,No comments.,ricgus,1,False,4,False,False,13
1228295320586551298,199,True,True,False,No comments.,Kellydeer1,1,False,3,False,True,13
1213013183964831744,200,True,True,False,No comments.,djbarro,1,False,3,False,False,13
1213229824787005441,201,True,True,False,No comments.,PatriarchTree,1,False,3,True,False,13
1252405149684781056,202,True,True,False,No comments.,LittleMissC,1,False,3,False,True,13
1253474791169744897,203,True,True,False,No comments.,sprecher_rob,1,False,3,False,True,13
1231791542249062400,204,True,True,False,No comments.,Yankeegal11,1,False,3,True,False,13
1229879849751171072,205,True,True,False,No comments.,bluestarpr,1,False,3,False,False,13
1251096951308931075,206,True,True,False,No comments.,ShorrTirza,1,False,3,True,False,13
1250428761746452480,207,False,True,False,No comments.,6868Aam,3,False,3,False,False,13
1233178546119618568,208,True,True,False,No comments.,Patriqtscott,1,False,3,True,False,13
1255534438932533250,209,True,True,False,#NaziDeBlasio could be seen as diminishing the Holocaust 3.1.4,Liberty2787,1,False,3,True,False,13
1230114402814156801,210,False,True,False,No comments.,HowDareGOP,3,False,3,False,False,13
1229690594806685696,211,True,True,False,compares deClerk to Hitler...,Slimaliwa,1,False,4,False,False,13
1241980354312974337,212,True,True,False,No comments.,Kbmils,1,False,3,True,False,13
1221964142849949696,213,True,True,False,No comments.,Jay_S_Diaz,1,False,3,False,True,13
1217036226932461569,214,True,True,True,No comments.,AndreaZanardo8,1,False,3,True,False,13
1255843314210934784,215,True,True,False,"""hitleresque move"" can be seen as diminishing the Holocaust 3.1.4",PennyTweetT,2,False,3,True,False,13
1252673763839225857,216,True,True,False,No comments.,lakie3510,1,False,3,True,True,13
1233613581008228354,217,True,True,False,No comments.,Just_anIsraeli,1,False,3,True,False,13
1213512728490344448,218,True,True,False,No comments.,harv056,1,False,3,False,False,13
1229774978314391553,219,True,True,False,No comments.,mlrock912,1,False,3,False,False,13
1213877380848275457,220,True,True,False,supersessionism? (1.0 contempt),AnsielJeff,2,False,2,False,False,13
1226705240646352897,221,True,True,False,stereotypical allegation: rejecting truth and being blind to the truth (old Christian accusation),ZenasNomikos,5,False,1,False,False,2
1247075458098835456,222,True,True,False,No comments.,LexiBardot1,1,False,3,True,False,13
1215828864674365440,223,True,True,False,No comments.,nitedili,1,False,3,True,False,13
1251609998167281666,224,True,True,False,this omits the antisemitism on the part of the Polish resistance and becomes therefore a false view on the Ghetto uprising,uriahsculder,1,False,3,False,False,13
1231632882617245701,225,True,True,False,No comments.,BhakthLokesh,1,False,3,True,False,13
1221074778418827268,226,True,True,False,wild conspiracy theory. no irony because similar posts,VeganJase,5,False,1,False,False,2
1255475773231763459,227,True,True,False,No comments.,KairaFloresss,1,False,3,False,False,13
1218251659945676801,228,True,True,False,"the corresponding tweet is deleted and it is unclear for what Jews are blamed. However, the user has other extreme right-wing posts, Il est écrit à l'attention des chrétiens Goyims par des juifs",LONELY_WALKER1,4,False,2,False,False,1
1230136143137689601,229,True,True,False,No comments.,BearingTruth,1,False,4,False,False,13
1218663452518092812,230,True,True,False,No comments.,ReasonPrevail,1,False,3,False,False,13
1235537545997496321,231,True,True,False,No comments.,queerzionut,1,False,3,True,False,13
1252622493908709377,232,True,True,False,No comments.,lenoranail_73,1,False,5,True,False,13
1243492680266588160,233,True,True,False,No comments.,Fear_Less_baby,1,False,3,True,False,13
1245374348208164867,234,True,True,False,No comments.,yanioosl,1,False,3,False,True,13
1216782980326268928,235,True,True,False,"open denial of antisemitism is a strong hint of antisemitism. A look at other tweets from this user confirms this ""because the World and especially the US have made Israel untouchable""",zeerlin12,1,True,2,False,False,13
1219463499635552256,236,True,True,False,envy of Jews for Holocaust commemorations,drsubirsaha,1,False,2,False,False,13
1217862006981742593,237,True,True,False,No comments.,illrev2,1,False,3,False,True,13
1225399994607292417,238,True,True,False,No comments.,tomburke999,1,False,3,True,False,13
1250190488377884675,239,True,True,False,No comments.,ThanksDad2,1,False,3,False,False,13
1242774515593158656,240,True,True,False,No comments.,streetsax2,1,False,3,False,False,13
1230530861520576513,241,True,True,False,No comments.,AKMcTavish,1,False,3,True,False,13
1220439103143018500,242,True,True,False,No comments.,ThrowbackLib,1,False,3,True,True,13
1246008487739625472,243,True,True,False,strong anti-Zionism but does not meet IHRA criteria. However other tweets show that the user demonizes Israel and Zionism entirely,naz_faris,2,True,1,False,False,13
1223994516903997444,244,True,True,False,3.1.4 But this kind of diminishing of the Holocaust seems to be not explicit enough for the IHRA definition,iris_gibson89,1,True,3,False,False,13
1249352591311613953,245,True,True,False,treacherous;,KemalistGymcel,5,False,1,False,False,2
1214243290259902465,246,True,True,False,No comments.,cubehaver,1,False,3,True,False,13
1255732801615417344,247,True,True,False,No comments.,PopChassid,1,False,3,True,False,13
1250613939035156480,248,True,True,False,No comments.,Greg_DeFusco,1,False,3,True,False,13
1252777014584471553,249,True,True,False,No comments.,EvilGreenRangr,1,False,3,False,True,13
1255530838135103488,250,True,True,False,No comments.,psykojoe67,1,False,3,True,False,13
1237378250306924549,251,True,True,False,No comments.,Savagemind125,1,False,3,True,False,13
1252130234876473344,252,True,True,False,No comments.,harryclarkhci,1,False,3,True,True,13
1255584328949682178,253,True,True,False,No comments.,winston3453,1,False,3,True,False,13
1221886120813846530,254,True,True,False,3.1.4 But this kind of diminishing of the Holocaust seems to be not explicit enough for the IHRA definition,chuddles11,1,True,3,False,False,13
1226663964630802432,255,True,True,False,No comments.,QUIGGYPAULS,5,False,1,False,False,2
1217756571821694977,256,True,True,False,No comments.,TriaRyder,1,False,3,True,False,13
1218303097694564358,257,True,True,False,"stereotypical description as Jews not belonging to European nations, anti-national/cosmopolitan. This user is more explicit in other tweets. ""Because Jews are the archetypal globalist race without roo",DuchesneRicardo,4,False,2,False,False,2
1247642027191349248,258,True,True,False,association of the bachelor with RICH JEWS is strong indication of antisemitic sentiments. The linked article does not mention an relation to Je,choc0latem1lk,2,True,3,False,False,13
1215884646396891136,259,True,True,False,No comments.,Sheindie,1,False,3,True,False,13
1227708254312189954,260,True,True,False,"however, in complete denial of antisemitism within Labour",Daddy__c0o1,1,False,3,False,False,13
1237413768906321921,261,True,True,False,3.1.4 But this kind of diminishing of the Holocaust seems to be not explicit enough for the IHRA definition (and in this case I don't think it is a hint to antisemitic resentment but rather bad rhetor,gary_monsees,1,False,3,False,False,13
1221901287421177857,262,True,True,False,No comments.,maxsingerinidy,2,False,3,False,True,13
1239866950207049729,263,True,True,False,No comments.,BlkRobeRegiment,1,False,3,True,False,13
1222218078592946176,264,True,True,False,this demonization of Sanders might hint to some antisemitic sentiments despite calling out antisemitism,KMGGaryde,1,True,3,True,False,13
1213122781090435072,265,True,True,False,No comments.,NathanAngelus,1,False,3,True,False,13
1214281838841122816,266,True,True,True,No comments.,GrammyD15,1,False,3,True,False,13
1220402193272098816,267,True,True,False,No comments.,Flaco_326,1,False,3,False,True,13
1247204051265224704,268,True,True,False,"The user has many other tweets that include antisemitic conspiracy theories, such as ""The Rothschilds ordered the execution by Bolsheviks they controlled, of Tsar Nicholas II and his entire family""",LawlessBritain,1,False,1,False,False,1
1252241260632563713,269,True,True,False,3.1.4 But this kind of diminishing of the Holocaust seems to be not explicit enough for the IHRA definition,Zeeus18,2,True,3,False,False,1
1227315595328327681,270,True,True,False,No comments.,zhanwithluv,1,False,3,False,False,13
1212460769780080640,271,True,True,False,No comments.,SievertNorman,1,False,3,True,False,13
1234983029229010945,272,True,True,True,No comments.,urrungirrung,1,False,3,False,False,13
1223637450662326274,273,True,True,False,No comments.,auschwitzxhibit,1,False,3,False,True,13
1231611617072308224,274,True,True,False,No comments.,xenosstinkriti,1,False,3,True,False,13
1234915776110481409,275,True,True,False,No comments.,YatPundit,1,False,3,False,True,13
1223990050393862145,276,True,True,False,3.1.4 But this kind of diminishing of the Holocaust seems to be not explicit enough for the IHRA definition,HopelessLiberal,1,False,3,False,False,13
1223978432989712384,277,True,True,False,No comments.,RioFendA,1,False,3,True,False,13
1229756072942022657,278,True,True,False,3.1.4 But this kind of diminishing of the Holocaust seems to be not explicit enough for the IHRA definition,That_MphelaGuy,1,False,4,False,False,13
1221805597298814977,279,True,True,False,No comments.,KathleenMarrio4,1,False,3,False,True,13
1233515204870311938,280,True,True,False,No comments.,Deef1207,1,False,3,False,True,13
1232391810883969025,281,True,True,False,No comments.,george_mas,1,False,3,False,False,13
1238238357362216962,282,True,True,False,stereotypical allegation: rejecting truth and being blind to the truth (old Christian accusation),sphillips725s,2,False,3,False,False,13
1255336798319972356,283,True,True,False,No comments.,BlackRose_NYC,1,False,3,True,False,13
