ID,Sample ID,Still Exists,In English,Sarcasm,Additional Comments,User,Antisemitism Rating,Disagree With,Sentiment Rating,Calling Out,Calling Out Specific,Is About The Holocaust,IHRA Section
1216433098650316800,58,True,True,False,He has a valid question for jews.,Christo76267756,2,True,3,True,True,False,13
1220148520474370053,59,True,True,False,"""Jews are understandably sensitive to antisemitic propaganda because we know where it can and will lead",e_michael1,1,False,4,True,True,False,0
1221954604985978886,60,True,True,False,No comments.,thehitman29,1,True,5,True,True,True,13
1229162762565308417,61,True,True,False,No comments.,RWPUSA,2,False,3,True,True,False,0
1212984942021316609,62,False,False,False,No tweet.,AnIndia65751222,3,False,3,False,False,False,13
1252539184524300288,63,True,True,False,No comments.,sissyshein,1,True,5,True,True,True,13
1218031510974029824,64,True,True,True,No comments.,Cicero99,4,False,2,True,True,False,0
1223231362506858496,65,True,True,False,He is pointing out not all Jews are White.,TheAngrySemite,1,True,4,True,True,False,13
1246841409627439104,66,False,False,False,No tweet,kwkinnersley,3,False,3,False,False,False,13
1236824341305843713,67,True,True,False,An individual is called out for antisemitism.,Violet_Nightt,5,False,1,True,True,False,0
1225597074483400705,68,True,True,True,No comments.,GoykhmanAlla,2,True,4,True,True,False,13
1247615143359516672,69,True,True,True,He is mocking the Jew.,dcombest,4,False,2,False,False,False,0
1225041530940948480,70,False,False,False,No tweet.,MelissaFloBix,3,False,3,False,False,False,13
1213684533054361601,71,True,True,False,No comments.,PontiffGilly,5,False,2,False,False,False,2
1213784816782589952,72,True,True,False,The quote is mad this anti-Semitic person is a leader as a British MP.,grizzly712,1,True,4,True,True,False,13
1216820866648039424,73,True,True,False,This seems like Iran is strict on converting.,LGWIZ326,4,True,3,True,True,False,13
1220766613693259776,74,True,True,False,No comments.,DrLBErdile,1,True,5,True,True,True,13
1217048233567850496,75,True,True,False,No comments.,haaretzcom,1,True,3,True,True,False,13
1244433663108022272,76,False,False,False,No tweet.,McKayMSmith,3,False,3,False,False,False,13
1214091883867033601,77,False,False,False,No tweet.,RagnarDaneskjo1,3,False,3,False,False,False,13
1215945983474966532,78,True,True,False,He hates jews.,LocNessMonsta,5,False,1,False,True,False,0
1217341922953584641,79,True,True,False,He just tweets a article.,D6plus,2,True,3,False,False,False,13
1246827427625607173,80,True,True,False,No comments.,EyeAlt,3,True,4,True,True,False,13
1241223004245438464,81,True,True,False,I am not sure what he means.,halaljew,3,True,3,False,False,False,13
1217911201553887238,82,True,True,False,No comments.,MisaAzra,1,True,4,False,False,False,13
1221590512982847489,83,False,False,False,No tweet.,Stacybquiet,3,False,3,False,False,False,13
1212196624262254593,84,True,True,False,No comments.,GoodnessMrcy,1,True,5,True,True,False,13
1234853819500187652,85,True,True,False,No comments.,EdwineD_41,5,False,4,True,True,True,0
1248516381844180993,86,True,True,False,No comments.,eccentricraj,2,True,4,False,False,False,13
1222884909913690115,87,True,True,False,Points out Jesus died for everyone not just select people.,RCCG_PR,1,True,4,False,False,False,13
1255413038175453185,88,True,True,False,No comments.,David_Lugo_,1,False,4,True,True,False,0
1255552656497684481,89,True,True,False,No comments.,JakeResist,2,True,4,True,True,False,13
1235318871374147592,90,True,True,False,No comments.,cottonpony,3,False,3,True,True,False,13
1214987199168401408,91,True,True,False,There was no hate in these tweets.,Nalo_Nei,3,True,3,False,False,False,13
1221314482070122498,92,True,True,False,He is blaming Jews.,JuliaWraith,5,False,1,False,True,False,0
1252327809239994376,93,True,True,False,The quote is correcting the tweeter.,Yiddawg,1,False,5,True,True,False,0
1249694832571883521,94,False,False,False,No tweet.,coffeespoonie,3,False,3,False,False,False,13
1213906252331388930,95,False,False,False,No tweet.,marxismocritico,3,False,3,False,False,False,13
1243305748924379138,96,True,True,False,No comments.,SavasWonderland,1,True,4,False,False,False,13
1229900654795059200,97,True,True,False,The response points out her arrogance.,glibcf,1,False,5,True,True,True,0
1222268865276731394,98,True,True,False,No comments.,peterjukes,1,False,4,True,True,False,0
1217991702826360832,99,True,True,True,No comments.,LouisCarrillo17,4,False,3,True,True,False,0
1214643795955838976,100,True,True,False,No comments.,trishc1,1,False,3,True,True,True,0
1255467928197238785,101,False,False,False,No tweet,SHARKSURVIVOR1,3,False,3,False,False,False,13
1217217705675304960,102,True,True,False,No comments.,newways0,2,True,3,True,True,False,13
1255511871488176133,103,True,True,False,Calling out blasio for his biased reasons.,Paul97312096,1,False,4,True,True,False,0
1254811679856168960,104,False,False,False,No tweet,nataliewhomst,3,False,3,False,False,False,13
1255606569242370049,105,True,True,False,This man could possibly support antisemitism or not. Hard to tell.,BS1csb,4,False,2,True,True,False,0
1249013256745660417,106,True,True,False,He wants everyone to be safe.,MithSamoun,1,True,4,False,False,False,13
1212522624854700032,107,False,False,False,No tweet.,JHilde9,3,False,3,False,False,False,13
1243206079250485249,108,True,True,False,A center that preaches hate.,timohra,1,False,3,True,True,False,0
1243003335415869442,109,True,True,False,Information about adolf.,DiceyPrince_,1,False,3,True,True,True,0
1245172101788528641,110,False,False,False,No tweet.,ChumCreek,3,False,3,False,False,False,13
1237734463318048768,111,False,False,False,No tweet.,RosemaryHamulka,3,False,3,False,False,False,13
1234600376172732424,112,True,True,False,A civilian who hates jews.,petekitching,5,False,3,True,True,False,0
1217506984339132425,113,False,False,False,No tweet.,beatplusmelodyy,3,False,3,False,False,False,13
1227144237017333761,114,True,True,False,No comments.,floody1978,1,True,5,True,True,False,13
1218358708616351744,115,True,True,False,A hero during the holocaust.,survivor_ptsd,1,True,5,True,True,True,13
1240338472625266690,116,False,False,False,No tweet.,anemicbehavior,3,False,3,False,False,False,13
1213071507426930688,117,True,True,False,Jews in China.,eiri_left,2,True,3,True,True,False,13
1255415392874397699,118,False,False,False,No tweet.,UniteMuslimss,3,False,3,False,False,False,13
1235547636679270401,119,False,False,False,No tweet.,sweetromance,3,False,3,False,False,False,13
1213901521160675328,120,True,True,False,No comments.,StephanAnthony,1,True,5,True,True,True,13
1221941026786627586,121,True,True,False,No comments.,CollectiveDEI,1,True,5,True,True,True,13
1231557399418474499,122,True,True,False,No comments.,Yuyake2716,1,True,5,True,True,True,13
1255549378212831233,123,True,True,False,Bill is getting called out.,Nephandus,1,False,3,True,True,False,0
1221974757345779715,124,True,True,False,Important leaders talking about holocaust remeberance day.,BBlackstone1,1,True,5,True,True,True,13
1212620693159993344,125,True,True,False,Calling out nazis who pretend to be fake jews.,belovedjustXO,1,True,5,True,True,False,13
1224070619609927681,126,True,True,False,No comments.,justicepal2014,1,True,4,True,True,False,13
1217037889583964167,127,True,True,True,No comments.,NeilMBornstein,1,True,4,False,False,False,13
1221866030500179971,128,True,True,False,No comments.,MizMelissaAaron,2,True,4,True,True,False,13
1217070741901975552,129,True,True,True,He is happy to be a proud genocide denier which is evil considering people lost their lives for it to be denied.,Mkremin92800510,5,False,1,True,True,True,0
1252482389902864389,130,False,False,False,No tweet.,SadeghZero,3,False,3,False,False,False,13
1216146974526836736,131,True,True,False,Noam is pointing out the BS the guy has said because he knows he is talking about Jews.,narrativefeeder,4,False,4,True,True,False,0
1220326369466441728,132,True,True,True,I am not sure what he means.,Fighter01_,3,True,3,False,False,False,13
1228911417727868928,133,True,True,True,Fake virus?,Dovetail122,4,False,2,False,False,False,2
1255667585871417346,134,True,True,True,He is sarcastic.,MosesKahana,2,False,4,True,True,False,2
1212271349969936384,135,True,True,False,A lady attacked Jews and got arrested but did it again and Mayor Blasio didn't do anything.,labelitanswer,5,False,4,True,True,False,0
1229761984368926721,136,True,True,False,No comments.,gregwalden18,1,True,4,True,True,True,13
1221529198138986496,137,True,True,False,No comments.,bgtrpi,1,True,4,True,True,True,13
1242429716516093953,138,True,True,False,Justifying jews getting hurt because of a religious belief.,crucial2020,4,False,2,False,False,False,1
1221571063999582216,139,True,True,False,The quote is saying to the lady that she complains about water but she won't support religions like Christianity and Jews who go through horrible things around the world.,monica_sassy,1,True,4,True,True,False,13
1229799119495008256,140,True,True,False,"Cerno wants all the smoke with people who don't refer to jews with their names instead words like, ''it''.",ElaineGrier5,1,False,4,True,True,True,0
1228087124118863877,141,True,True,False,No comments.,joe_schick,2,False,2,False,False,False,8
1224646890547044352,142,True,True,False,No comments.,PlantagenetJoan,1,True,4,True,True,True,13
1238273593714200576,143,True,True,False,No comments.,Pradeepkumarkvk,4,True,2,False,False,True,13
1231681163649003520,144,True,True,True,This is an interesting disguise.,romeu,2,False,4,True,True,False,0
1250405638922014720,145,True,True,False,No comments.,NTarnopolsky,4,False,3,True,True,False,0
1231924126698418178,146,True,True,False,President of an organization that helped jews.,SusannaKearsley,1,True,5,True,True,True,13
1240207505495666688,147,True,True,False,He says jews created nazism,badach_dariusz,5,False,1,True,True,True,5
1223765713023905792,148,True,True,True,No comments.,gehns233rd,3,True,3,False,False,False,9
1212913302868811776,149,True,True,False,Calling out an antisemite,rebhat61,1,True,4,True,True,False,13
1223182754235289600,150,True,True,False,Calling out Arnab out for being a antisemite.,AbhikBhaduri,1,True,4,True,True,False,13
1215539830576361477,151,True,True,False,Calling out trump supporters.,AdeptWithWords,2,True,3,True,True,False,13
1231496634414043136,152,True,True,False,Robert getting called out for being racist.,Sawdust82566540,1,False,4,True,True,False,0
1248316110195359745,153,True,True,True,He is trying to give her insight of the passover.,ShaiDeLuca,1,True,4,False,False,False,13
1247187156608704514,154,True,True,False,Mike is an antisemite.,mikeash609,5,False,2,True,True,False,3
1255363441356914691,155,True,True,False,He wishes media covered everything instead of nit picking of what they covered.,tarah_dactyl_,1,True,4,True,True,False,13
1244517149919625216,156,True,True,False,No comments.,kishkafka,1,True,5,True,True,True,13
1217984491135827969,157,True,True,False,"He doesn't come off as hateful towards jews, he just gives information.",dougal62,2,True,3,False,False,False,13
1252176639275995137,158,True,True,False,No comments.,wienerlibrary,1,True,4,True,True,True,13
1212358214009982981,159,False,False,False,No tweet.,Sombre99701417,3,False,3,False,False,False,13
1252729578256138240,160,True,True,False,No comments.,Slyvest72978336,1,True,4,True,True,True,13
1242122930089111552,161,True,True,False,People call out robby martin for promoting antisemitism.,_samisaviv,5,False,4,True,True,False,0
1216341924099035136,162,True,True,False,Simon calls out trump fir being anti-Semitic.,HappyFerrret,4,True,4,True,True,False,13
1255970988392615938,163,True,True,False,People are mad Jews are not getting help in NY.,FrnkBntz,5,False,4,True,True,False,0
1212745285769875456,164,True,True,True,There could be anti-jews who dispuing wrong information on purpose to make jewish culture look dumb.,conserbud,1,False,4,True,True,False,0
1217109840763293699,165,True,True,False,"""Jews will not replace us,"" ie the claim that there's a Jewish plot to replace whites with brown people''",SqueakBrothers,5,False,3,True,True,False,0
1221899093385129986,166,True,True,False,No comments.,SkidTRhoades,1,True,3,True,True,True,13
1244172615058587649,167,True,True,False,No comments.,anamed_ku,1,True,4,True,True,True,13
1233948125276102658,168,True,True,False,No comments.,ellensa41123459,3,True,3,True,True,False,13
1254288650952531968,169,False,False,False,No tweet.,ojiman2,3,False,3,False,False,False,13
1252327439289577472,170,False,False,False,No tweet.,Shanecouver,3,False,3,False,False,False,13
1234629692281491462,171,True,True,False,He blames jews randomly.,reemcelestial,1,False,2,True,True,False,13
1214396966374821888,172,True,True,True,whatt,DavidCSommers,3,True,3,True,True,False,13
1222470369317138433,173,False,False,False,no tweet,Sabi98288193,3,False,3,False,False,False,13
1232749633652379648,174,True,True,False,No comments.,mapi57,1,True,4,True,True,True,13
1234279232156684288,175,True,True,False,Trump is hitler to many jews so what is he talking about?,mickelsonrm,2,True,4,False,False,False,13
1251814800985919489,176,True,True,False,No comments.,penelope_writes,1,True,4,True,True,True,13
1217617537375977473,177,True,True,False,No hate towards Jews.,SevenShepherd,2,True,4,False,False,False,13
1236714045341929481,178,False,False,False,No tweet,ExDanmaku,3,False,3,False,False,False,13
1213760115267911685,179,False,False,False,No tweet.,Monitor_Closely,3,False,3,False,False,False,13
1217649039954587649,180,True,True,False,No comments.,MWobbler,2,False,3,True,True,False,13
1254230635809583106,181,True,True,False,He is questioning the appeal as to why Jews have to move.,MizrahiKing,1,True,4,True,True,False,13
1219709792916127744,182,True,True,False,He is calling white people out.,WhiteLotus3_9,1,True,4,True,True,False,13
1225403719908569088,183,True,True,False,GJ is exposing anti-Semites.,GJTIII,1,True,4,True,True,False,13
1234820205156667392,184,True,True,False,This picture is horrifying. Doesn't do justice for hurting children.,me4usa,4,True,2,True,True,False,13
1217189295141924866,185,True,True,False,Explaining how jews identify themselves isn't important. Jews are jews regardless.,DominikKorthaus,1,False,4,False,False,False,8
1228621238953816067,186,True,True,False,No comments.,KayOrder,4,False,2,True,True,False,2
1236411896858693632,187,True,True,False,No comments.,ccw1933,1,False,3,True,True,False,0
1216724878319067137,188,True,True,False,No comments.,delorose,1,True,4,True,True,False,13
1243966231838896130,189,False,False,False,No tweet.,ForgeTheBore,3,False,3,False,False,False,13
1255355458333933570,190,False,False,False,No tweet.,KrisClark1,3,False,3,False,False,False,13
1229308060419514369,191,False,False,False,No tweet.,zzxyxy,3,False,3,False,False,False,13
1212902662762450945,192,True,True,False,No comments.,joncody98,4,True,2,True,True,True,13
1214153046894223360,193,True,True,False,No comments.,youtubevidlinks,1,True,3,True,True,False,13
1255728580685897728,194,True,True,False,Blasio is an antisemite,etta_dziver,5,False,2,True,True,False,0
1255943385065684996,195,False,False,False,No tweet.,LewisTh47149165,3,False,3,False,False,False,13
1236326919077081090,196,True,True,False,big list,RotQ2,2,True,3,False,False,False,13
1254769545102782465,197,True,True,False,Tweet explaining Jews are being pressed about being jews and the world wanting them to convert.,RootlessDov,1,True,4,True,True,False,13
1241813632826081283,198,False,False,False,No tweet.,ricgus,3,False,3,False,False,False,13
1228295320586551298,199,True,True,False,No comments.,Kellydeer1,1,False,4,True,True,True,0
1213013183964831744,200,True,True,False,Argues that there are different types of jews as their are of the Quran.,djbarro,1,True,4,False,False,False,13
1213229824787005441,201,True,True,False,No comments.,PatriarchTree,2,True,2,False,False,False,13
1252405149684781056,202,True,True,False,No comments.,LittleMissC,1,True,5,True,True,True,13
1253474791169744897,203,True,True,False,No comments.,sprecher_rob,1,True,4,True,True,True,13
1231791542249062400,204,True,True,False,No comments.,Yankeegal11,1,True,4,True,True,True,13
1229879849751171072,205,True,True,False,king of Iran Reza Shah Pahlavi helped pull millions of religious minorities including Jews living in Iran out of horrific poverty during his reign & protected them from physical harm.,bluestarpr,1,True,4,True,True,True,13
1251096951308931075,206,True,True,False,No comments.,ShorrTirza,2,False,3,True,True,False,0
1250428761746452480,207,False,False,False,No tweet,6868Aam,3,False,3,False,False,False,13
1233178546119618568,208,True,True,False,No comments.,Patriqtscott,5,False,2,True,True,True,4
1255534438932533250,209,True,True,False,No comments.,Liberty2787,4,False,2,True,True,False,0
1230114402814156801,210,False,False,False,No tweet,HowDareGOP,3,False,3,False,False,False,13
1229690594806685696,211,True,True,False,No comments.,Slimaliwa,1,True,4,True,True,True,13
1241980354312974337,212,False,False,False,No tweet.,Kbmils,3,False,3,False,False,False,13
1221964142849949696,213,True,True,False,No comments.,Jay_S_Diaz,4,False,2,True,True,True,0
1217036226932461569,214,True,True,True,No comments.,AndreaZanardo8,5,False,2,True,True,False,0
1255843314210934784,215,True,True,False,No comments.,PennyTweetT,4,False,2,True,True,False,0
1252673763839225857,216,True,True,False,No comments.,lakie3510,1,True,4,False,False,False,13
1233613581008228354,217,True,True,False,No comments.,Just_anIsraeli,4,True,2,True,True,False,13
1213512728490344448,218,True,True,False,No comments.,harv056,5,True,2,True,True,False,13
1229774978314391553,219,True,True,False,good information of people not counting jewish votes.,mlrock912,5,False,2,True,True,False,0
1213877380848275457,220,True,True,False,No hate,AnsielJeff,1,False,4,False,False,False,0
1226705240646352897,221,True,True,False,No comments.,ZenasNomikos,5,False,2,True,True,True,0
1247075458098835456,222,False,False,False,No tweets.,LexiBardot1,3,False,3,False,False,False,13
1215828864674365440,223,False,False,False,No tweet.,nitedili,3,False,3,False,False,False,13
1251609998167281666,224,True,True,False,No comments.,uriahsculder,1,True,3,True,True,False,13
1231632882617245701,225,False,False,False,No tweet.,BhakthLokesh,3,False,3,False,False,False,13
1221074778418827268,226,True,True,False,No comments.,VeganJase,1,False,2,True,True,False,0
1255475773231763459,227,True,True,False,No comments.,KairaFloresss,1,True,3,False,False,False,13
1218251659945676801,228,True,True,False,No comments.,LONELY_WALKER1,5,False,1,True,True,False,9
1230136143137689601,229,True,True,False,No comments.,BearingTruth,2,True,3,False,False,False,13
1218663452518092812,230,False,False,False,No tweet.,ReasonPrevail,3,False,3,False,False,False,13
1235537545997496321,231,True,True,False,No comments.,queerzionut,5,False,2,True,True,False,0
1252622493908709377,232,False,False,False,No tweet.,lenoranail_73,3,False,3,False,False,False,13
1243492680266588160,233,True,True,False,No comments.,Fear_Less_baby,5,False,1,True,True,False,0
1245374348208164867,234,True,True,False,No comments.,yanioosl,5,False,1,True,True,True,0
1216782980326268928,235,True,True,False,No comments.,zeerlin12,4,False,2,True,True,False,0
1219463499635552256,236,True,True,False,No comments.,drsubirsaha,2,True,3,True,True,False,13
1217862006981742593,237,True,True,False,No comments.,illrev2,5,False,2,True,True,True,0
1225399994607292417,238,True,True,False,No comments.,tomburke999,5,False,2,True,True,True,0
1250190488377884675,239,True,True,False,No comments.,ThanksDad2,2,False,3,True,True,True,0
1242774515593158656,240,False,False,False,No tweet.,streetsax2,3,False,3,False,False,False,13
1230530861520576513,241,True,True,False,No comments.,AKMcTavish,5,False,2,True,True,False,0
1220439103143018500,242,True,True,False,No comments.,ThrowbackLib,1,False,4,True,True,True,0
1246008487739625472,243,False,False,False,No tweet.,naz_faris,3,False,3,False,False,False,13
1223994516903997444,244,True,True,False,No comments.,iris_gibson89,1,False,4,True,True,True,0
1249352591311613953,245,False,False,False,No tweet.,KemalistGymcel,3,False,3,False,False,False,13
1214243290259902465,246,False,False,False,No tweet.,cubehaver,3,False,3,False,False,False,13
1255732801615417344,247,False,False,False,No tweet.,PopChassid,3,False,3,False,False,False,13
1250613939035156480,248,True,True,False,Good question for why Jews were arrested.,Greg_DeFusco,1,False,4,True,True,False,0
1252777014584471553,249,True,True,True,No comments.,EvilGreenRangr,2,False,4,True,True,True,0
1255530838135103488,250,True,True,False,No comments.,psykojoe67,1,False,5,True,True,False,11
1237378250306924549,251,False,False,False,"""the tweet cannot be found""",Savagemind125,3,False,3,False,False,False,13
1252130234876473344,252,True,True,False,No comments.,harryclarkhci,4,False,2,True,True,False,1
1255584328949682178,253,False,True,False,Tweet Inactive,winston3453,3,False,3,False,False,False,13
1221886120813846530,254,True,True,True,No comments.,chuddles11,1,False,3,True,True,True,13
1226663964630802432,255,True,True,True,No comments.,QUIGGYPAULS,5,False,1,False,False,False,0
1217756571821694977,256,True,True,True,No comments.,TriaRyder,1,True,2,True,True,False,2
1218303097694564358,257,False,False,False,No tweet.,DuchesneRicardo,3,False,3,False,False,False,13
1247642027191349248,258,False,False,False,No tweet.,choc0latem1lk,3,False,3,False,False,False,13
1215884646396891136,259,True,True,True,No comments.,Sheindie,2,True,3,True,True,False,13
1227708254312189954,260,True,True,False,No comments.,Daddy__c0o1,4,False,2,False,False,False,9
1237413768906321921,261,False,False,False,No tweet.,gary_monsees,3,False,3,False,False,False,13
1221901287421177857,262,True,True,False,No comments.,maxsingerinidy,1,False,4,True,True,True,13
1239866950207049729,263,False,False,False,No tweet.,BlkRobeRegiment,3,False,3,False,False,False,13
1222218078592946176,264,True,True,True,No comments.,KMGGaryde,4,False,2,True,True,False,0
1213122781090435072,265,True,True,False,No comments.,NathanAngelus,1,False,4,True,True,True,0
1214281838841122816,266,True,True,True,No comments.,GrammyD15,5,False,2,True,True,False,3
1220402193272098816,267,True,True,True,No comments.,Flaco_326,2,False,2,True,True,False,1
1247204051265224704,268,False,False,False,No tweet.,LawlessBritain,3,False,3,False,False,False,13
1252241260632563713,269,False,False,False,No tweet.,Zeeus18,3,False,3,False,False,False,13
1227315595328327681,270,False,False,False,No tweet.,zhanwithluv,3,False,3,False,False,False,13
1212460769780080640,271,True,True,False,No comments.,SievertNorman,1,True,4,True,True,False,13
1234983029229010945,272,True,True,True,No comments.,urrungirrung,4,False,4,True,True,False,8
1223637450662326274,273,True,True,False,No comments.,auschwitzxhibit,1,True,4,True,True,True,13
1231611617072308224,274,True,True,True,No comments.,xenosstinkriti,5,False,2,True,True,False,9
1234915776110481409,275,True,True,False,No comments.,YatPundit,1,True,5,True,True,True,13
1223990050393862145,276,True,True,False,No comments.,HopelessLiberal,1,True,4,True,True,True,13
1223978432989712384,277,False,False,False,No tweet.,RioFendA,3,False,3,False,False,False,13
1229756072942022657,278,True,True,True,No comments.,That_MphelaGuy,1,True,4,True,True,True,13
1221805597298814977,279,True,True,False,No comments.,KathleenMarrio4,1,True,5,True,True,True,13
1233515204870311938,280,True,True,False,No comments.,Deef1207,1,False,5,True,True,True,13
1232391810883969025,281,True,True,False,No comments.,george_mas,2,True,4,True,True,True,13
1238238357362216962,282,True,True,False,Biblical talk but not hateful.,sphillips725s,2,False,3,False,False,False,13
1255336798319972356,283,True,True,True,No comments.,BlackRose_NYC,1,False,4,True,True,False,0
1232841994327576578,284,True,True,False,Muslims need help in India.,DediBinBuchori,2,True,4,True,True,True,13
1216935835863437313,285,True,True,False,No comments.,Adityad05404270,4,True,2,False,False,False,1
1227781168109506560,286,True,True,False,No comments.,KyleChenIntact,2,True,3,True,True,False,13
1224723022214582276,287,False,False,False,No tweet.,PaulSR36855907,3,False,3,False,False,False,13
1214329989887406080,288,True,True,True,No comments.,DeplrbleRzistr,2,True,4,True,True,False,13
1252715351583817728,289,True,True,False,No comments.,brucephil,1,True,5,True,True,True,13
1223326127307051008,290,True,True,True,No comments.,chaya_nouri,1,False,3,True,True,False,2
1225491474915172352,291,True,True,False,No comments.,jonnybaldini,1,True,4,True,True,True,13
